Stazione,Monte S. Quirico,,,,,,,,,,,,,,
Codice,TOS02004291,,,,,,,,,,,,,,
Comune,Lucca,,,,,,,,,,,,,,
Provincia,LU,,,,,,,,,,,,,,
GB [m],E,1621131,N,4857138,,,,,,,,,,,
WGS84 [°],Lat,43.857,Lon,10.507,,,,,,,,,,,
Quota [m],25,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
08/04/2005,20,11,V,,,,,,,,,,,,
09/04/2005,31,683,V,,,,,,,,,,,,
10/04/2005,24,909,V,,,,,,,,,,,,
11/04/2005,58,389,V,,,,,,,,,,,,
12/04/2005,52,139,V,,,,,,,,,,,,
13/04/2005,38,313,V,,,,,,,,,,,,
14/04/2005,33,21,V,,,,,,,,,,,,
15/04/2005,32,745,V,,,,,,,,,,,,
16/04/2005,39,476,V,,,,,,,,,,,,
17/04/2005,35,300,V,,,,,,,,,,,,
18/04/2005,41,305,V,,,,,,,,,,,,
19/04/2005,49,97,V,,,,,,,,,,,,
20/04/2005,145,169,V,,,,,,,,,,,,
21/04/2005,146,729,V,,,,,,,,,,,,
22/04/2005,112,777,V,,,,,,,,,,,,
23/04/2005,88,632,V,,,,,,,,,,,,
24/04/2005,71,894,V,,,,,,,,,,,,
25/04/2005,71,0,V,,,,,,,,,,,,
26/04/2005,67,452,V,,,,,,,,,,,,
27/04/2005,60,130,V,,,,,,,,,,,,
28/04/2005,55,211,V,,,,,,,,,,,,
29/04/2005,49,578,V,,,,,,,,,,,,
30/04/2005,32,492,V,,,,,,,,,,,,
01/05/2005,27,178,V,,,,,,,,,,,,
02/05/2005,33,588,V,,,,,,,,,,,,
03/05/2005,31,555,V,,,,,,,,,,,,
04/05/2005,31,813,V,,,,,,,,,,,,
05/05/2005,27,32,V,,,,,,,,,,,,
06/05/2005,27,753,V,,,,,,,,,,,,
07/05/2005,19,527,V,,,,,,,,,,,,
08/05/2005,19,730,V,,,,,,,,,,,,
09/05/2005,22,129,V,,,,,,,,,,,,
10/05/2005,21,915,V,,,,,,,,,,,,
11/05/2005,21,215,V,,,,,,,,,,,,
12/05/2005,21,307,V,,,,,,,,,,,,
13/05/2005,18,562,V,,,,,,,,,,,,
14/05/2005,16,662,V,,,,,,,,,,,,
15/05/2005,14,8,V,,,,,,,,,,,,
16/05/2005,17,731,V,,,,,,,,,,,,
17/05/2005,19,721,V,,,,,,,,,,,,
18/05/2005,44,733,V,,,,,,,,,,,,
19/05/2005,31,632,V,,,,,,,,,,,,
20/05/2005,23,528,V,,,,,,,,,,,,
21/05/2005,19,151,V,,,,,,,,,,,,
22/05/2005,16,376,V,,,,,,,,,,,,
23/05/2005,26,396,V,,,,,,,,,,,,
24/05/2005,17,111,V,,,,,,,,,,,,
25/05/2005,15,598,V,,,,,,,,,,,,
26/05/2005,14,426,V,,,,,,,,,,,,
27/05/2005,13,788,V,,,,,,,,,,,,
28/05/2005,12,717,V,,,,,,,,,,,,
29/05/2005,13,421,V,,,,,,,,,,,,
30/05/2005,15,136,V,,,,,,,,,,,,
31/05/2005,13,720,V,,,,,,,,,,,,
01/06/2005,14,690,V,,,,,,,,,,,,
02/06/2005,16,851,V,,,,,,,,,,,,
03/06/2005,12,0,V,,,,,,,,,,,,
04/06/2005,12,197,V,,,,,,,,,,,,
05/06/2005,12,37,V,,,,,,,,,,,,
06/06/2005,11,865,V,,,,,,,,,,,,
07/06/2005,11,565,V,,,,,,,,,,,,
08/06/2005,13,81,V,,,,,,,,,,,,
09/06/2005,12,347,V,,,,,,,,,,,,
10/06/2005,11,173,V,,,,,,,,,,,,
11/06/2005,11,407,V,,,,,,,,,,,,
12/06/2005,12,391,V,,,,,,,,,,,,
13/06/2005,11,896,V,,,,,,,,,,,,
14/06/2005,13,356,V,,,,,,,,,,,,
15/06/2005,13,125,V,,,,,,,,,,,,
16/06/2005,13,54,V,,,,,,,,,,,,
17/06/2005,12,277,V,,,,,,,,,,,,
18/06/2005,11,776,V,,,,,,,,,,,,
19/06/2005,11,144,V,,,,,,,,,,,,
20/06/2005,10,533,V,,,,,,,,,,,,
21/06/2005,10,858,V,,,,,,,,,,,,
22/06/2005,11,16,V,,,,,,,,,,,,
23/06/2005,10,757,V,,,,,,,,,,,,
24/06/2005,10,293,V,,,,,,,,,,,,
25/06/2005,8,238,V,,,,,,,,,,,,
26/06/2005,8,139,V,,,,,,,,,,,,
27/06/2005,9,564,V,,,,,,,,,,,,
28/06/2005,8,640,V,,,,,,,,,,,,
29/06/2005,8,721,V,,,,,,,,,,,,
30/06/2005,8,404,V,,,,,,,,,,,,
01/07/2005,7,530,V,,,,,,,,,,,,
02/07/2005,7,650,V,,,,,,,,,,,,
03/07/2005,7,367,V,,,,,,,,,,,,
04/07/2005,7,570,V,,,,,,,,,,,,
05/07/2005,11,505,V,,,,,,,,,,,,
06/07/2005,10,119,V,,,,,,,,,,,,
07/07/2005,9,132,V,,,,,,,,,,,,
08/07/2005,8,984,V,,,,,,,,,,,,
09/07/2005,8,964,V,,,,,,,,,,,,
10/07/2005,7,810,V,,,,,,,,,,,,
11/07/2005,8,286,V,,,,,,,,,,,,
12/07/2005,9,716,V,,,,,,,,,,,,
13/07/2005,9,596,V,,,,,,,,,,,,
14/07/2005,9,403,V,,,,,,,,,,,,
15/07/2005,9,923,V,,,,,,,,,,,,
16/07/2005,9,21,V,,,,,,,,,,,,
17/07/2005,8,1,V,,,,,,,,,,,,
18/07/2005,9,267,V,,,,,,,,,,,,
19/07/2005,12,778,V,,,,,,,,,,,,
20/07/2005,8,960,V,,,,,,,,,,,,
21/07/2005,8,139,V,,,,,,,,,,,,
22/07/2005,7,706,V,,,,,,,,,,,,
23/07/2005,7,273,V,,,,,,,,,,,,
24/07/2005,6,821,V,,,,,,,,,,,,
25/07/2005,6,129,V,,,,,,,,,,,,
26/07/2005,6,555,V,,,,,,,,,,,,
27/07/2005,6,605,V,,,,,,,,,,,,
28/07/2005,5,911,V,,,,,,,,,,,,
29/07/2005,5,905,V,,,,,,,,,,,,
30/07/2005,6,215,V,,,,,,,,,,,,
31/07/2005,6,42,V,,,,,,,,,,,,
01/08/2005,6,98,V,,,,,,,,,,,,
02/08/2005,6,325,V,,,,,,,,,,,,
03/08/2005,6,511,V,,,,,,,,,,,,
04/08/2005,6,740,V,,,,,,,,,,,,
05/08/2005,6,374,V,,,,,,,,,,,,
06/08/2005,6,419,V,,,,,,,,,,,,
07/08/2005,6,402,V,,,,,,,,,,,,
08/08/2005,6,236,V,,,,,,,,,,,,
09/08/2005,5,959,V,,,,,,,,,,,,
10/08/2005,6,726,V,,,,,,,,,,,,
11/08/2005,8,682,V,,,,,,,,,,,,
12/08/2005,7,924,V,,,,,,,,,,,,
13/08/2005,7,208,V,,,,,,,,,,,,
14/08/2005,7,566,V,,,,,,,,,,,,
15/08/2005,7,128,V,,,,,,,,,,,,
16/08/2005,6,509,V,,,,,,,,,,,,
17/08/2005,6,443,V,,,,,,,,,,,,
18/08/2005,6,457,V,,,,,,,,,,,,
19/08/2005,6,566,V,,,,,,,,,,,,
20/08/2005,6,549,V,,,,,,,,,,,,
21/08/2005,6,545,V,,,,,,,,,,,,
22/08/2005,6,590,V,,,,,,,,,,,,
23/08/2005,6,706,V,,,,,,,,,,,,
24/08/2005,6,700,V,,,,,,,,,,,,
25/08/2005,6,732,V,,,,,,,,,,,,
26/08/2005,6,860,V,,,,,,,,,,,,
27/08/2005,6,837,V,,,,,,,,,,,,
28/08/2005,12,651,V,,,,,,,,,,,,
29/08/2005,9,564,V,,,,,,,,,,,,
30/08/2005,7,616,V,,,,,,,,,,,,
31/08/2005,6,873,V,,,,,,,,,,,,
01/09/2005,7,686,V,,,,,,,,,,,,
02/09/2005,7,323,V,,,,,,,,,,,,
03/09/2005,6,537,V,,,,,,,,,,,,
04/09/2005,6,490,V,,,,,,,,,,,,
05/09/2005,6,552,V,,,,,,,,,,,,
06/09/2005,7,589,V,,,,,,,,,,,,
07/09/2005,7,150,V,,,,,,,,,,,,
08/09/2005,7,108,V,,,,,,,,,,,,
09/09/2005,15,308,V,,,,,,,,,,,,
10/09/2005,12,425,V,,,,,,,,,,,,
11/09/2005,10,702,V,,,,,,,,,,,,
12/09/2005,10,70,V,,,,,,,,,,,,
13/09/2005,8,862,V,,,,,,,,,,,,
14/09/2005,8,583,V,,,,,,,,,,,,
15/09/2005,8,332,V,,,,,,,,,,,,
16/09/2005,8,169,V,,,,,,,,,,,,
17/09/2005,7,959,V,,,,,,,,,,,,
18/09/2005,9,763,V,,,,,,,,,,,,
19/09/2005,9,709,V,,,,,,,,,,,,
20/09/2005,8,572,V,,,,,,,,,,,,
21/09/2005,8,635,V,,,,,,,,,,,,
22/09/2005,8,302,V,,,,,,,,,,,,
23/09/2005,8,83,V,,,,,,,,,,,,
24/09/2005,7,909,V,,,,,,,,,,,,
25/09/2005,7,342,V,,,,,,,,,,,,
26/09/2005,8,352,V,,,,,,,,,,,,
27/09/2005,8,692,V,,,,,,,,,,,,
28/09/2005,8,781,V,,,,,,,,,,,,
29/09/2005,8,713,V,,,,,,,,,,,,
30/09/2005,8,204,V,,,,,,,,,,,,
01/10/2005,8,289,V,,,,,,,,,,,,
02/10/2005,8,729,V,,,,,,,,,,,,
03/10/2005,9,182,V,,,,,,,,,,,,
04/10/2005,9,28,V,,,,,,,,,,,,
05/10/2005,13,232,V,,,,,,,,,,,,
06/10/2005,13,424,V,,,,,,,,,,,,
07/10/2005,10,102,V,,,,,,,,,,,,
08/10/2005,10,385,V,,,,,,,,,,,,
09/10/2005,10,745,V,,,,,,,,,,,,
10/10/2005,9,437,V,,,,,,,,,,,,
11/10/2005,10,619,V,,,,,,,,,,,,
12/10/2005,8,360,V,,,,,,,,,,,,
13/10/2005,8,655,V,,,,,,,,,,,,
14/10/2005,8,495,V,,,,,,,,,,,,
15/10/2005,6,914,V,,,,,,,,,,,,
16/10/2005,7,150,V,,,,,,,,,,,,
17/10/2005,7,117,V,,,,,,,,,,,,
18/10/2005,6,945,V,,,,,,,,,,,,
19/10/2005,8,331,V,,,,,,,,,,,,
20/10/2005,33,240,V,,,,,,,,,,,,
21/10/2005,18,305,V,,,,,,,,,,,,
22/10/2005,14,728,V,,,,,,,,,,,,
23/10/2005,13,753,V,,,,,,,,,,,,
24/10/2005,14,295,V,,,,,,,,,,,,
25/10/2005,13,784,V,,,,,,,,,,,,
26/10/2005,11,577,V,,,,,,,,,,,,
27/10/2005,10,906,V,,,,,,,,,,,,
28/10/2005,10,753,V,,,,,,,,,,,,
29/10/2005,9,512,V,,,,,,,,,,,,
30/10/2005,9,420,V,,,,,,,,,,,,
31/10/2005,9,377,V,,,,,,,,,,,,
01/11/2005,13,722,V,,,,,,,,,,,,
02/11/2005,13,167,V,,,,,,,,,,,,
03/11/2005,11,510,V,,,,,,,,,,,,
04/11/2005,10,458,V,,,,,,,,,,,,
05/11/2005,18,53,V,,,,,,,,,,,,
06/11/2005,163,835,V,,,,,,,,,,,,
07/11/2005,109,662,V,,,,,,,,,,,,
08/11/2005,39,934,V,,,,,,,,,,,,
09/11/2005,22,768,V,,,,,,,,,,,,
10/11/2005,22,312,V,,,,,,,,,,,,
11/11/2005,16,697,V,,,,,,,,,,,,
12/11/2005,15,997,V,,,,,,,,,,,,
13/11/2005,12,948,V,,,,,,,,,,,,
14/11/2005,14,891,V,,,,,,,,,,,,
15/11/2005,14,224,V,,,,,,,,,,,,
16/11/2005,14,296,V,,,,,,,,,,,,
17/11/2005,20,697,V,,,,,,,,,,,,
18/11/2005,14,139,V,,,,,,,,,,,,
19/11/2005,13,977,V,,,,,,,,,,,,
20/11/2005,10,917,V,,,,,,,,,,,,
21/11/2005,14,583,V,,,,,,,,,,,,
22/11/2005,13,988,V,,,,,,,,,,,,
23/11/2005,11,198,V,,,,,,,,,,,,
24/11/2005,14,387,V,,,,,,,,,,,,
25/11/2005,15,125,V,,,,,,,,,,,,
26/11/2005,98,183,V,,,,,,,,,,,,
27/11/2005,102,705,V,,,,,,,,,,,,
28/11/2005,52,488,V,,,,,,,,,,,,
29/11/2005,48,192,V,,,,,,,,,,,,
30/11/2005,55,725,V,,,,,,,,,,,,
01/12/2005,34,750,V,,,,,,,,,,,,
02/12/2005,43,36,V,,,,,,,,,,,,
03/12/2005,441,602,V,,,,,,,,,,,,
04/12/2005,232,504,V,,,,,,,,,,,,
05/12/2005,319,524,V,,,,,,,,,,,,
06/12/2005,329,474,V,,,,,,,,,,,,
07/12/2005,189,137,V,,,,,,,,,,,,
08/12/2005,139,944,V,,,,,,,,,,,,
09/12/2005,112,244,V,,,,,,,,,,,,
10/12/2005,89,915,V,,,,,,,,,,,,
11/12/2005,55,550,V,,,,,,,,,,,,
12/12/2005,48,615,V,,,,,,,,,,,,
13/12/2005,46,186,V,,,,,,,,,,,,
14/12/2005,41,349,V,,,,,,,,,,,,
15/12/2005,32,957,V,,,,,,,,,,,,
16/12/2005,25,909,V,,,,,,,,,,,,
17/12/2005,24,90,V,,,,,,,,,,,,
18/12/2005,21,695,V,,,,,,,,,,,,
19/12/2005,22,91,V,,,,,,,,,,,,
20/12/2005,22,889,V,,,,,,,,,,,,
21/12/2005,20,709,V,,,,,,,,,,,,
22/12/2005,20,683,V,,,,,,,,,,,,
23/12/2005,19,751,V,,,,,,,,,,,,
24/12/2005,18,414,V,,,,,,,,,,,,
25/12/2005,18,431,V,,,,,,,,,,,,
26/12/2005,20,146,V,,,,,,,,,,,,
27/12/2005,22,756,V,,,,,,,,,,,,
28/12/2005,22,353,V,,,,,,,,,,,,
29/12/2005,20,521,V,,,,,,,,,,,,
30/12/2005,21,711,V,,,,,,,,,,,,
31/12/2005,22,145,V,,,,,,,,,,,,
01/01/2006,76,471,V,,,,,,,,,,,,
02/01/2006,85,830,V,,,,,,,,,,,,
03/01/2006,68,130,V,,,,,,,,,,,,
04/01/2006,51,393,V,,,,,,,,,,,,
05/01/2006,37,129,V,,,,,,,,,,,,
06/01/2006,30,843,V,,,,,,,,,,,,
07/01/2006,32,683,V,,,,,,,,,,,,
08/01/2006,23,822,V,,,,,,,,,,,,
09/01/2006,25,824,V,,,,,,,,,,,,
10/01/2006,20,655,V,,,,,,,,,,,,
11/01/2006,21,13,V,,,,,,,,,,,,
12/01/2006,15,89,V,,,,,,,,,,,,
13/01/2006,16,722,V,,,,,,,,,,,,
14/01/2006,14,447,V,,,,,,,,,,,,
15/01/2006,14,610,V,,,,,,,,,,,,
16/01/2006,17,859,V,,,,,,,,,,,,
17/01/2006,27,137,V,,,,,,,,,,,,
18/01/2006,189,237,V,,,,,,,,,,,,
19/01/2006,116,444,V,,,,,,,,,,,,
20/01/2006,71,592,V,,,,,,,,,,,,
21/01/2006,52,669,V,,,,,,,,,,,,
22/01/2006,31,837,V,,,,,,,,,,,,
23/01/2006,33,50,V,,,,,,,,,,,,
24/01/2006,24,80,V,,,,,,,,,,,,
25/01/2006,21,495,V,,,,,,,,,,,,
26/01/2006,22,654,V,,,,,,,,,,,,
27/01/2006,29,402,V,,,,,,,,,,,,
28/01/2006,27,271,V,,,,,,,,,,,,
29/01/2006,38,188,V,,,,,,,,,,,,
30/01/2006,49,857,V,,,,,,,,,,,,
31/01/2006,60,433,V,,,,,,,,,,,,
01/02/2006,53,123,V,,,,,,,,,,,,
02/02/2006,48,400,V,,,,,,,,,,,,
03/02/2006,40,314,V,,,,,,,,,,,,
04/02/2006,38,185,V,,,,,,,,,,,,
05/02/2006,33,962,V,,,,,,,,,,,,
06/02/2006,30,631,V,,,,,,,,,,,,
07/02/2006,24,301,V,,,,,,,,,,,,
08/02/2006,25,828,V,,,,,,,,,,,,
09/02/2006,26,548,V,,,,,,,,,,,,
10/02/2006,22,278,V,,,,,,,,,,,,
11/02/2006,17,639,V,,,,,,,,,,,,
12/02/2006,17,689,V,,,,,,,,,,,,
13/02/2006,20,499,V,,,,,,,,,,,,
14/02/2006,20,574,V,,,,,,,,,,,,
15/02/2006,23,627,V,,,,,,,,,,,,
16/02/2006,130,534,V,,,,,,,,,,,,
17/02/2006,172,409,V,,,,,,,,,,,,
18/02/2006,103,411,V,,,,,,,,,,,,
19/02/2006,94,364,V,,,,,,,,,,,,
20/02/2006,135,141,V,,,,,,,,,,,,
21/02/2006,185,145,V,,,,,,,,,,,,
22/02/2006,152,647,V,,,,,,,,,,,,
23/02/2006,127,411,V,,,,,,,,,,,,
24/02/2006,104,647,V,,,,,,,,,,,,
25/02/2006,87,893,V,,,,,,,,,,,,
26/02/2006,59,409,V,,,,,,,,,,,,
27/02/2006,53,55,V,,,,,,,,,,,,
28/02/2006,52,306,V,,,,,,,,,,,,
01/03/2006,40,953,V,,,,,,,,,,,,
02/03/2006,43,148,V,,,,,,,,,,,,
03/03/2006,57,52,V,,,,,,,,,,,,
04/03/2006,84,731,V,,,,,,,,,,,,
05/03/2006,255,925,V,,,,,,,,,,,,
06/03/2006,259,801,V,,,,,,,,,,,,
07/03/2006,155,312,V,,,,,,,,,,,,
08/03/2006,121,168,V,,,,,,,,,,,,
09/03/2006,107,615,V,,,,,,,,,,,,
10/03/2006,109,86,V,,,,,,,,,,,,
11/03/2006,104,839,V,,,,,,,,,,,,
12/03/2006,83,671,V,,,,,,,,,,,,
13/03/2006,70,274,V,,,,,,,,,,,,
14/03/2006,60,448,V,,,,,,,,,,,,
15/03/2006,54,750,V,,,,,,,,,,,,
16/03/2006,50,418,V,,,,,,,,,,,,
17/03/2006,45,847,V,,,,,,,,,,,,
18/03/2006,42,130,V,,,,,,,,,,,,
19/03/2006,34,4,V,,,,,,,,,,,,
20/03/2006,45,716,V,,,,,,,,,,,,
21/03/2006,56,629,V,,,,,,,,,,,,
22/03/2006,143,271,V,,,,,,,,,,,,
23/03/2006,109,657,V,,,,,,,,,,,,
24/03/2006,84,261,V,,,,,,,,,,,,
25/03/2006,73,262,V,,,,,,,,,,,,
26/03/2006,68,515,V,,,,,,,,,,,,
27/03/2006,66,27,V,,,,,,,,,,,,
28/03/2006,70,203,V,,,,,,,,,,,,
29/03/2006,77,115,V,,,,,,,,,,,,
30/03/2006,61,535,V,,,,,,,,,,,,
31/03/2006,56,579,V,,,,,,,,,,,,
01/04/2006,41,925,V,,,,,,,,,,,,
02/04/2006,32,36,V,,,,,,,,,,,,
03/04/2006,49,534,V,,,,,,,,,,,,
04/04/2006,40,357,V,,,,,,,,,,,,
05/04/2006,41,710,V,,,,,,,,,,,,
06/04/2006,40,789,V,,,,,,,,,,,,
07/04/2006,41,420,V,,,,,,,,,,,,
08/04/2006,30,657,V,,,,,,,,,,,,
09/04/2006,27,639,V,,,,,,,,,,,,
10/04/2006,34,741,V,,,,,,,,,,,,
11/04/2006,34,477,V,,,,,,,,,,,,
12/04/2006,33,246,V,,,,,,,,,,,,
13/04/2006,28,532,V,,,,,,,,,,,,
14/04/2006,28,921,V,,,,,,,,,,,,
15/04/2006,25,232,V,,,,,,,,,,,,
16/04/2006,20,476,V,,,,,,,,,,,,
17/04/2006,28,560,V,,,,,,,,,,,,
18/04/2006,32,620,V,,,,,,,,,,,,
19/04/2006,32,510,V,,,,,,,,,,,,
20/04/2006,34,427,V,,,,,,,,,,,,
21/04/2006,33,596,V,,,,,,,,,,,,
22/04/2006,31,969,V,,,,,,,,,,,,
23/04/2006,23,81,V,,,,,,,,,,,,
24/04/2006,28,392,V,,,,,,,,,,,,
25/04/2006,24,224,V,,,,,,,,,,,,
26/04/2006,26,362,V,,,,,,,,,,,,
27/04/2006,25,171,V,,,,,,,,,,,,
28/04/2006,26,59,V,,,,,,,,,,,,
29/04/2006,23,30,V,,,,,,,,,,,,
30/04/2006,32,102,V,,,,,,,,,,,,
01/05/2006,21,336,V,,,,,,,,,,,,
02/05/2006,24,73,V,,,,,,,,,,,,
03/05/2006,24,156,V,,,,,,,,,,,,
04/05/2006,24,496,V,,,,,,,,,,,,
05/05/2006,25,297,V,,,,,,,,,,,,
06/05/2006,18,160,V,,,,,,,,,,,,
07/05/2006,15,423,V,,,,,,,,,,,,
08/05/2006,20,696,V,,,,,,,,,,,,
09/05/2006,24,494,V,,,,,,,,,,,,
10/05/2006,22,974,V,,,,,,,,,,,,
11/05/2006,22,678,V,,,,,,,,,,,,
12/05/2006,19,531,V,,,,,,,,,,,,
13/05/2006,18,370,V,,,,,,,,,,,,
14/05/2006,16,908,V,,,,,,,,,,,,
15/05/2006,21,53,V,,,,,,,,,,,,
16/05/2006,20,310,V,,,,,,,,,,,,
17/05/2006,17,868,V,,,,,,,,,,,,
18/05/2006,19,848,V,,,,,,,,,,,,
19/05/2006,18,901,V,,,,,,,,,,,,
20/05/2006,13,317,V,,,,,,,,,,,,
21/05/2006,14,144,V,,,,,,,,,,,,
22/05/2006,15,436,V,,,,,,,,,,,,
23/05/2006,15,289,V,,,,,,,,,,,,
24/05/2006,15,151,V,,,,,,,,,,,,
25/05/2006,14,629,V,,,,,,,,,,,,
26/05/2006,14,27,V,,,,,,,,,,,,
27/05/2006,14,263,V,,,,,,,,,,,,
28/05/2006,12,817,V,,,,,,,,,,,,
29/05/2006,13,106,V,,,,,,,,,,,,
30/05/2006,12,861,V,,,,,,,,,,,,
31/05/2006,12,850,V,,,,,,,,,,,,
01/06/2006,12,408,V,,,,,,,,,,,,
02/06/2006,10,535,V,,,,,,,,,,,,
03/06/2006,11,476,V,,,,,,,,,,,,
04/06/2006,10,802,V,,,,,,,,,,,,
05/06/2006,11,891,V,,,,,,,,,,,,
06/06/2006,12,628,V,,,,,,,,,,,,
07/06/2006,10,464,V,,,,,,,,,,,,
08/06/2006,11,312,V,,,,,,,,,,,,
09/06/2006,10,399,V,,,,,,,,,,,,
10/06/2006,9,938,V,,,,,,,,,,,,
11/06/2006,11,377,V,,,,,,,,,,,,
12/06/2006,9,764,V,,,,,,,,,,,,
13/06/2006,9,466,V,,,,,,,,,,,,
14/06/2006,9,111,V,,,,,,,,,,,,
15/06/2006,8,950,V,,,,,,,,,,,,
16/06/2006,8,248,V,,,,,,,,,,,,
17/06/2006,8,97,V,,,,,,,,,,,,
18/06/2006,7,651,V,,,,,,,,,,,,
19/06/2006,8,132,V,,,,,,,,,,,,
20/06/2006,8,452,V,,,,,,,,,,,,
21/06/2006,8,67,V,,,,,,,,,,,,
22/06/2006,8,81,V,,,,,,,,,,,,
23/06/2006,8,25,V,,,,,,,,,,,,
24/06/2006,7,926,V,,,,,,,,,,,,
25/06/2006,7,807,V,,,,,,,,,,,,
26/06/2006,7,838,V,,,,,,,,,,,,
27/06/2006,7,631,V,,,,,,,,,,,,
28/06/2006,7,857,V,,,,,,,,,,,,
29/06/2006,8,426,V,,,,,,,,,,,,
30/06/2006,9,28,V,,,,,,,,,,,,
01/07/2006,8,937,V,,,,,,,,,,,,
02/07/2006,9,118,V,,,,,,,,,,,,
03/07/2006,9,365,V,,,,,,,,,,,,
04/07/2006,9,360,V,,,,,,,,,,,,
05/07/2006,8,162,V,,,,,,,,,,,,
06/07/2006,9,589,V,,,,,,,,,,,,
07/07/2006,10,91,V,,,,,,,,,,,,
08/07/2006,10,124,V,,,,,,,,,,,,
09/07/2006,9,727,V,,,,,,,,,,,,
10/07/2006,9,662,V,,,,,,,,,,,,
11/07/2006,9,197,V,,,,,,,,,,,,
12/07/2006,8,931,V,,,,,,,,,,,,
13/07/2006,9,9,V,,,,,,,,,,,,
14/07/2006,8,987,V,,,,,,,,,,,,
15/07/2006,8,7,V,,,,,,,,,,,,
16/07/2006,7,492,V,,,,,,,,,,,,
17/07/2006,7,224,V,,,,,,,,,,,,
18/07/2006,6,975,V,,,,,,,,,,,,
19/07/2006,6,909,V,,,,,,,,,,,,
20/07/2006,7,132,V,,,,,,,,,,,,
21/07/2006,7,86,V,,,,,,,,,,,,
22/07/2006,7,165,V,,,,,,,,,,,,
23/07/2006,7,495,V,,,,,,,,,,,,
24/07/2006,7,15,V,,,,,,,,,,,,
25/07/2006,7,101,V,,,,,,,,,,,,
26/07/2006,7,377,V,,,,,,,,,,,,
27/07/2006,7,401,V,,,,,,,,,,,,
28/07/2006,7,500,V,,,,,,,,,,,,
29/07/2006,6,599,V,,,,,,,,,,,,
30/07/2006,6,326,V,,,,,,,,,,,,
31/07/2006,6,672,V,,,,,,,,,,,,
01/08/2006,6,827,V,,,,,,,,,,,,
02/08/2006,6,588,V,,,,,,,,,,,,
03/08/2006,6,856,V,,,,,,,,,,,,
04/08/2006,6,777,V,,,,,,,,,,,,
05/08/2006,6,169,V,,,,,,,,,,,,
06/08/2006,6,256,V,,,,,,,,,,,,
07/08/2006,6,218,V,,,,,,,,,,,,
08/08/2006,6,466,V,,,,,,,,,,,,
09/08/2006,6,310,V,,,,,,,,,,,,
10/08/2006,6,128,V,,,,,,,,,,,,
11/08/2006,6,516,V,,,,,,,,,,,,
12/08/2006,11,771,V,,,,,,,,,,,,
13/08/2006,8,231,V,,,,,,,,,,,,
14/08/2006,9,29,V,,,,,,,,,,,,
15/08/2006,7,288,V,,,,,,,,,,,,
16/08/2006,7,560,V,,,,,,,,,,,,
17/08/2006,7,250,V,,,,,,,,,,,,
18/08/2006,6,987,V,,,,,,,,,,,,
19/08/2006,6,849,V,,,,,,,,,,,,
20/08/2006,6,962,V,,,,,,,,,,,,
21/08/2006,6,731,V,,,,,,,,,,,,
22/08/2006,6,491,V,,,,,,,,,,,,
23/08/2006,6,427,V,,,,,,,,,,,,
24/08/2006,6,688,V,,,,,,,,,,,,
25/08/2006,6,594,V,,,,,,,,,,,,
26/08/2006,6,388,V,,,,,,,,,,,,
27/08/2006,6,573,V,,,,,,,,,,,,
28/08/2006,6,802,V,,,,,,,,,,,,
29/08/2006,6,967,V,,,,,,,,,,,,
30/08/2006,6,474,V,,,,,,,,,,,,
31/08/2006,6,257,V,,,,,,,,,,,,
01/09/2006,6,317,V,,,,,,,,,,,,
02/09/2006,6,464,V,,,,,,,,,,,,
03/09/2006,6,674,V,,,,,,,,,,,,
04/09/2006,6,873,V,,,,,,,,,,,,
05/09/2006,7,47,V,,,,,,,,,,,,
06/09/2006,7,166,V,,,,,,,,,,,,
07/09/2006,5,197,V,,,,,,,,,,,,
08/09/2006,6,540,V,,,,,,,,,,,,
09/09/2006,6,650,V,,,,,,,,,,,,
10/09/2006,6,763,V,,,,,,,,,,,,
11/09/2006,7,38,V,,,,,,,,,,,,
12/09/2006,5,999,V,,,,,,,,,,,,
13/09/2006,6,295,V,,,,,,,,,,,,
14/09/2006,6,997,V,,,,,,,,,,,,
15/09/2006,39,332,V,,,,,,,,,,,,
16/09/2006,17,873,V,,,,,,,,,,,,
17/09/2006,19,45,V,,,,,,,,,,,,
18/09/2006,14,456,V,,,,,,,,,,,,
19/09/2006,11,234,V,,,,,,,,,,,,
20/09/2006,9,456,V,,,,,,,,,,,,
21/09/2006,8,639,V,,,,,,,,,,,,
22/09/2006,8,786,V,,,,,,,,,,,,
23/09/2006,9,318,V,,,,,,,,,,,,
24/09/2006,8,919,V,,,,,,,,,,,,
