Date (TU),Valeur (en m³/s),Statut,Qualification,Méthode,Continuité
2011-01-21T00:00:00.000Z,19.2,16,20,10,0
2011-01-22T00:00:00.000Z,18.7,16,20,10,0
2011-01-23T00:00:00.000Z,18.4,16,20,10,0
2011-01-24T00:00:00.000Z,17.9,16,20,10,0
2011-01-25T00:00:00.000Z,17.6,16,20,10,0
2011-01-26T00:00:00.000Z,17.5,16,20,10,0
2011-01-27T00:00:00.000Z,17.2,16,20,10,0
2011-01-28T00:00:00.000Z,17,16,20,10,0
2011-01-29T00:00:00.000Z,17.5,16,20,10,0
2011-01-30T00:00:00.000Z,26.6,16,20,10,0
2011-01-31T00:00:00.000Z,22,16,20,10,0
2011-02-01T00:00:00.000Z,20,16,20,10,0
2011-02-02T00:00:00.000Z,19,16,20,10,0
2011-02-03T00:00:00.000Z,18.2,16,20,10,0
2011-02-04T00:00:00.000Z,17.7,16,20,10,0
2011-02-05T00:00:00.000Z,17.2,16,20,10,0
2011-02-06T00:00:00.000Z,16.6,16,20,10,0
2011-02-07T00:00:00.000Z,16.5,16,20,10,0
2011-02-08T00:00:00.000Z,16.2,16,20,10,0
2011-02-09T00:00:00.000Z,15.9,16,20,10,0
2011-02-10T00:00:00.000Z,15.5,16,20,10,0
2011-02-11T00:00:00.000Z,15.3,16,20,10,0
2011-02-12T00:00:00.000Z,15.1,16,20,10,0
2011-02-13T00:00:00.000Z,14.8,16,20,10,0
2011-02-14T00:00:00.000Z,15.3,16,20,10,0
2011-02-15T00:00:00.000Z,43.9,16,20,10,0
2011-02-16T00:00:00.000Z,157,16,20,10,0
2011-02-17T00:00:00.000Z,150,16,20,10,0
2011-02-18T00:00:00.000Z,120,16,20,10,0
2011-02-19T00:00:00.000Z,74.9,16,20,10,0
2011-02-20T00:00:00.000Z,56.6,16,20,10,0
2011-02-21T00:00:00.000Z,46.6,16,20,10,0
2011-02-22T00:00:00.000Z,40.2,16,20,10,0
2011-02-23T00:00:00.000Z,36,16,20,10,0
2011-02-24T00:00:00.000Z,32.6,16,20,10,0
2011-02-25T00:00:00.000Z,30.3,16,20,10,0
2011-02-26T00:00:00.000Z,28.8,16,20,10,0
2011-02-27T00:00:00.000Z,27.1,16,20,10,0
2011-02-28T00:00:00.000Z,26.1,16,20,10,0
2011-03-01T00:00:00.000Z,25.2,16,20,10,0
2011-03-02T00:00:00.000Z,24.4,16,20,10,0
2011-03-03T00:00:00.000Z,23.7,16,20,10,0
2011-03-04T00:00:00.000Z,22.9,16,20,10,0
2011-03-05T00:00:00.000Z,22.4,16,20,10,0
2011-03-06T00:00:00.000Z,21.7,16,20,10,0
2011-03-07T00:00:00.000Z,20.6,16,20,10,0
2011-03-08T00:00:00.000Z,19.8,16,20,10,0
2011-03-09T00:00:00.000Z,19.7,16,20,10,0
2011-03-10T00:00:00.000Z,19.5,16,20,10,0
2011-03-11T00:00:00.000Z,19.3,16,20,10,0
2011-03-12T00:00:00.000Z,18.3,16,20,10,0
2011-03-13T00:00:00.000Z,104,16,20,10,0
2011-03-14T00:00:00.000Z,101,16,20,10,0
2011-03-15T00:00:00.000Z,85.6,16,20,10,0
2011-03-16T00:00:00.000Z,257,16,20,10,0
2011-03-17T00:00:00.000Z,179,16,20,10,0
2011-03-18T00:00:00.000Z,117,16,20,10,0
2011-03-19T00:00:00.000Z,86.4,16,20,10,0
2011-03-20T00:00:00.000Z,70.2,16,20,10,0
2011-03-21T00:00:00.000Z,59.2,16,20,10,0
2011-03-22T00:00:00.000Z,51.7,16,20,10,0
2011-03-23T00:00:00.000Z,46.5,16,20,10,0
2011-03-24T00:00:00.000Z,42.2,16,20,10,0
2011-03-25T00:00:00.000Z,39.8,16,20,10,0
2011-03-26T00:00:00.000Z,37.8,16,20,10,0
2011-03-27T00:00:00.000Z,37.2,16,20,10,0
2011-03-28T00:00:00.000Z,47.6,16,20,10,0
2011-03-29T00:00:00.000Z,50.5,16,20,10,0
2011-03-30T00:00:00.000Z,50.3,16,20,10,0
2011-03-31T00:00:00.000Z,48.5,16,20,10,0
2011-04-01T00:00:00.000Z,42.8,16,20,10,0
2011-04-02T00:00:00.000Z,39.2,16,20,10,0
2011-04-03T00:00:00.000Z,37.2,16,20,10,0
2011-04-04T00:00:00.000Z,34.9,16,20,10,0
2011-04-05T00:00:00.000Z,33,16,20,10,0
2011-04-06T00:00:00.000Z,31.3,16,20,10,0
2011-04-07T00:00:00.000Z,29.7,16,20,10,0
2011-04-08T00:00:00.000Z,28.5,16,20,10,0
2011-04-09T00:00:00.000Z,27.6,16,20,10,0
2011-04-10T00:00:00.000Z,26.6,16,20,10,0
2011-04-11T00:00:00.000Z,25.8,16,20,10,0
2011-04-12T00:00:00.000Z,24.6,16,20,10,0
2011-04-13T00:00:00.000Z,24.5,16,20,10,0
2011-04-14T00:00:00.000Z,23.9,16,20,10,0
2011-04-15T00:00:00.000Z,23.9,16,20,10,0
2011-04-16T00:00:00.000Z,23.8,16,20,10,0
2011-04-17T00:00:00.000Z,22.9,16,20,10,0
2011-04-18T00:00:00.000Z,21.8,16,20,10,0
2011-04-19T00:00:00.000Z,20.8,16,20,10,0
2011-04-20T00:00:00.000Z,20,16,20,10,0
2011-04-21T00:00:00.000Z,18.7,16,20,10,0
2011-04-22T00:00:00.000Z,19.1,16,20,10,0
2011-04-23T00:00:00.000Z,18.7,16,20,10,0
2011-04-24T00:00:00.000Z,20.3,16,20,10,0
2011-04-25T00:00:00.000Z,19.4,16,20,10,0
2011-04-26T00:00:00.000Z,18.9,16,20,10,0
2011-04-27T00:00:00.000Z,17.8,16,20,10,0
