Stazione,Pontedera,,,,,,,,,,,,,,
Codice,TOS01005181,,,,,,,,,,,,,,
Comune,Pontedera,,,,,,,,,,,,,,
Provincia,PI,,,,,,,,,,,,,,
GB [m],E,1631547,N,4836012,,,,,,,,,,,
WGS84 [°],Lat,43.665,Lon,10.631,,,,,,,,,,,
Quota [m],10,53,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
01/04/2015,113,216,V,,,,,,,,,,,,
02/04/2015,75,36,V,,,,,,,,,,,,
03/04/2015,86,574,V,,,,,,,,,,,,
04/04/2015,114,426,V,,,,,,,,,,,,
05/04/2015,289,224,V,,,,,,,,,,,,
06/04/2015,169,61,V,,,,,,,,,,,,
07/04/2015,132,476,V,,,,,,,,,,,,
08/04/2015,118,131,V,,,,,,,,,,,,
09/04/2015,75,458,V,,,,,,,,,,,,
10/04/2015,73,963,V,,,,,,,,,,,,
11/04/2015,73,353,V,,,,,,,,,,,,
12/04/2015,52,677,V,,,,,,,,,,,,
13/04/2015,46,718,V,,,,,,,,,,,,
14/04/2015,60,315,V,,,,,,,,,,,,
15/04/2015,64,70,V,,,,,,,,,,,,
16/04/2015,58,626,V,,,,,,,,,,,,
17/04/2015,36,751,V,,,,,,,,,,,,
18/04/2015,43,959,V,,,,,,,,,,,,
19/04/2015,36,920,V,,,,,,,,,,,,
20/04/2015,31,729,V,,,,,,,,,,,,
21/04/2015,31,167,V,,,,,,,,,,,,
22/04/2015,29,775,V,,,,,,,,,,,,
23/04/2015,25,219,V,,,,,,,,,,,,
24/04/2015,35,675,V,,,,,,,,,,,,
25/04/2015,38,261,V,,,,,,,,,,,,
26/04/2015,31,988,V,,,,,,,,,,,,
27/04/2015,42,918,V,,,,,,,,,,,,
28/04/2015,107,737,V,,,,,,,,,,,,
29/04/2015,74,461,V,,,,,,,,,,,,
30/04/2015,74,835,V,,,,,,,,,,,,
01/05/2015,64,773,V,,,,,,,,,,,,
02/05/2015,40,63,V,,,,,,,,,,,,
03/05/2015,47,19,V,,,,,,,,,,,,
04/05/2015,35,44,V,,,,,,,,,,,,
05/05/2015,39,303,V,,,,,,,,,,,,
06/05/2015,31,65,V,,,,,,,,,,,,
07/05/2015,29,210,V,,,,,,,,,,,,
08/05/2015,28,304,V,,,,,,,,,,,,
09/05/2015,24,557,V,,,,,,,,,,,,
10/05/2015,25,5,V,,,,,,,,,,,,
11/05/2015,20,495,V,,,,,,,,,,,,
12/05/2015,21,837,V,,,,,,,,,,,,
13/05/2015,23,276,V,,,,,,,,,,,,
14/05/2015,19,41,V,,,,,,,,,,,,
15/05/2015,23,46,V,,,,,,,,,,,,
16/05/2015,30,384,V,,,,,,,,,,,,
17/05/2015,24,283,V,,,,,,,,,,,,
18/05/2015,20,562,V,,,,,,,,,,,,
19/05/2015,17,107,V,,,,,,,,,,,,
20/05/2015,19,625,V,,,,,,,,,,,,
21/05/2015,26,285,V,,,,,,,,,,,,
22/05/2015,26,988,V,,,,,,,,,,,,
23/05/2015,30,108,V,,,,,,,,,,,,
24/05/2015,33,794,V,,,,,,,,,,,,
25/05/2015,31,408,V,,,,,,,,,,,,
26/05/2015,31,785,V,,,,,,,,,,,,
27/05/2015,28,108,V,,,,,,,,,,,,
28/05/2015,29,933,V,,,,,,,,,,,,
29/05/2015,22,580,V,,,,,,,,,,,,
30/05/2015,20,211,V,,,,,,,,,,,,
31/05/2015,18,9,V,,,,,,,,,,,,
01/06/2015,13,857,V,,,,,,,,,,,,
02/06/2015,14,885,V,,,,,,,,,,,,
03/06/2015,13,304,V,,,,,,,,,,,,
04/06/2015,15,441,V,,,,,,,,,,,,
05/06/2015,14,306,V,,,,,,,,,,,,
06/06/2015,14,155,V,,,,,,,,,,,,
07/06/2015,15,383,V,,,,,,,,,,,,
08/06/2015,11,633,V,,,,,,,,,,,,
09/06/2015,11,783,V,,,,,,,,,,,,
10/06/2015,13,887,V,,,,,,,,,,,,
11/06/2015,26,540,V,,,,,,,,,,,,
12/06/2015,21,342,V,,,,,,,,,,,,
13/06/2015,15,568,V,,,,,,,,,,,,
14/06/2015,16,567,V,,,,,,,,,,,,
15/06/2015,27,981,V,,,,,,,,,,,,
16/06/2015,47,377,V,,,,,,,,,,,,
17/06/2015,22,707,V,,,,,,,,,,,,
18/06/2015,21,126,V,,,,,,,,,,,,
19/06/2015,17,152,V,,,,,,,,,,,,
20/06/2015,13,281,V,,,,,,,,,,,,
21/06/2015,16,20,V,,,,,,,,,,,,
22/06/2015,15,335,V,,,,,,,,,,,,
23/06/2015,11,781,V,,,,,,,,,,,,
24/06/2015,12,250,V,,,,,,,,,,,,
25/06/2015,16,416,V,,,,,,,,,,,,
26/06/2015,12,940,V,,,,,,,,,,,,
27/06/2015,10,890,V,,,,,,,,,,,,
28/06/2015,10,533,V,,,,,,,,,,,,
29/06/2015,10,430,V,,,,,,,,,,,,
30/06/2015,10,464,V,,,,,,,,,,,,
01/07/2015,,@,,,,,,,,,,,,,
02/07/2015,,@,,,,,,,,,,,,,
03/07/2015,,@,,,,,,,,,,,,,
04/07/2015,,@,,,,,,,,,,,,,
05/07/2015,,@,,,,,,,,,,,,,
06/07/2015,,@,,,,,,,,,,,,,
07/07/2015,,@,,,,,,,,,,,,,
08/07/2015,,@,,,,,,,,,,,,,
09/07/2015,,@,,,,,,,,,,,,,
10/07/2015,,@,,,,,,,,,,,,,
11/07/2015,,@,,,,,,,,,,,,,
12/07/2015,,@,,,,,,,,,,,,,
13/07/2015,,@,,,,,,,,,,,,,
14/07/2015,,@,,,,,,,,,,,,,
15/07/2015,,@,,,,,,,,,,,,,
16/07/2015,,@,,,,,,,,,,,,,
17/07/2015,,@,,,,,,,,,,,,,
18/07/2015,,@,,,,,,,,,,,,,
19/07/2015,,@,,,,,,,,,,,,,
20/07/2015,,@,,,,,,,,,,,,,
21/07/2015,,@,,,,,,,,,,,,,
22/07/2015,,@,,,,,,,,,,,,,
23/07/2015,,@,,,,,,,,,,,,,
24/07/2015,,@,,,,,,,,,,,,,
25/07/2015,,@,,,,,,,,,,,,,
26/07/2015,,@,,,,,,,,,,,,,
27/07/2015,,@,,,,,,,,,,,,,
28/07/2015,,@,,,,,,,,,,,,,
29/07/2015,,@,,,,,,,,,,,,,
30/07/2015,,@,,,,,,,,,,,,,
31/07/2015,,@,,,,,,,,,,,,,
01/08/2015,,@,,,,,,,,,,,,,
02/08/2015,,@,,,,,,,,,,,,,
03/08/2015,,@,,,,,,,,,,,,,
04/08/2015,,@,,,,,,,,,,,,,
05/08/2015,,@,,,,,,,,,,,,,
06/08/2015,,@,,,,,,,,,,,,,
07/08/2015,,@,,,,,,,,,,,,,
08/08/2015,,@,,,,,,,,,,,,,
09/08/2015,,@,,,,,,,,,,,,,
10/08/2015,,@,,,,,,,,,,,,,
11/08/2015,,@,,,,,,,,,,,,,
12/08/2015,,@,,,,,,,,,,,,,
13/08/2015,,@,,,,,,,,,,,,,
14/08/2015,,@,,,,,,,,,,,,,
15/08/2015,,@,,,,,,,,,,,,,
16/08/2015,,@,,,,,,,,,,,,,
17/08/2015,,@,,,,,,,,,,,,,
18/08/2015,,@,,,,,,,,,,,,,
19/08/2015,,@,,,,,,,,,,,,,
20/08/2015,,@,,,,,,,,,,,,,
21/08/2015,,@,,,,,,,,,,,,,
22/08/2015,,@,,,,,,,,,,,,,
23/08/2015,,@,,,,,,,,,,,,,
24/08/2015,,@,,,,,,,,,,,,,
25/08/2015,,@,,,,,,,,,,,,,
26/08/2015,,@,,,,,,,,,,,,,
27/08/2015,,@,,,,,,,,,,,,,
28/08/2015,,@,,,,,,,,,,,,,
29/08/2015,,@,,,,,,,,,,,,,
30/08/2015,,@,,,,,,,,,,,,,
31/08/2015,,@,,,,,,,,,,,,,
01/09/2015,,@,,,,,,,,,,,,,
02/09/2015,,@,,,,,,,,,,,,,
03/09/2015,,@,,,,,,,,,,,,,
04/09/2015,,@,,,,,,,,,,,,,
05/09/2015,,@,,,,,,,,,,,,,
06/09/2015,,@,,,,,,,,,,,,,
07/09/2015,,@,,,,,,,,,,,,,
08/09/2015,,@,,,,,,,,,,,,,
09/09/2015,,@,,,,,,,,,,,,,
10/09/2015,7,54,V,,,,,,,,,,,,
11/09/2015,6,931,V,,,,,,,,,,,,
12/09/2015,6,931,V,,,,,,,,,,,,
13/09/2015,6,931,V,,,,,,,,,,,,
14/09/2015,9,96,V,,,,,,,,,,,,
15/09/2015,9,228,V,,,,,,,,,,,,
16/09/2015,8,62,V,,,,,,,,,,,,
17/09/2015,7,130,V,,,,,,,,,,,,
18/09/2015,6,935,V,,,,,,,,,,,,
19/09/2015,6,931,V,,,,,,,,,,,,
20/09/2015,6,931,V,,,,,,,,,,,,
21/09/2015,6,931,V,,,,,,,,,,,,
22/09/2015,6,783,V,,,,,,,,,,,,
23/09/2015,6,940,V,,,,,,,,,,,,
24/09/2015,13,106,V,,,,,,,,,,,,
25/09/2015,9,169,V,,,,,,,,,,,,
26/09/2015,7,319,V,,,,,,,,,,,,
27/09/2015,7,29,V,,,,,,,,,,,,
28/09/2015,6,935,V,,,,,,,,,,,,
29/09/2015,6,949,V,,,,,,,,,,,,
30/09/2015,6,931,V,,,,,,,,,,,,
01/10/2015,6,931,V,,,,,,,,,,,,
02/10/2015,7,91,V,,,,,,,,,,,,
03/10/2015,9,605,V,,,,,,,,,,,,
04/10/2015,12,171,V,,,,,,,,,,,,
05/10/2015,22,931,V,,,,,,,,,,,,
06/10/2015,12,74,V,,,,,,,,,,,,
07/10/2015,11,71,V,,,,,,,,,,,,
08/10/2015,20,579,V,,,,,,,,,,,,
09/10/2015,10,385,V,,,,,,,,,,,,
10/10/2015,8,433,V,,,,,,,,,,,,
11/10/2015,9,248,V,,,,,,,,,,,,
12/10/2015,9,305,V,,,,,,,,,,,,
13/10/2015,13,458,V,,,,,,,,,,,,
14/10/2015,84,639,V,,,,,,,,,,,,
15/10/2015,172,647,V,,,,,,,,,,,,
16/10/2015,80,545,V,,,,,,,,,,,,
17/10/2015,47,838,V,,,,,,,,,,,,
18/10/2015,30,295,V,,,,,,,,,,,,
19/10/2015,25,64,V,,,,,,,,,,,,
20/10/2015,24,394,V,,,,,,,,,,,,
21/10/2015,16,430,V,,,,,,,,,,,,
22/10/2015,14,112,V,,,,,,,,,,,,
23/10/2015,12,897,V,,,,,,,,,,,,
24/10/2015,11,762,V,,,,,,,,,,,,
25/10/2015,11,176,V,,,,,,,,,,,,
26/10/2015,10,638,V,,,,,,,,,,,,
27/10/2015,10,392,V,,,,,,,,,,,,
28/10/2015,29,118,V,,,,,,,,,,,,
29/10/2015,274,49,V,,,,,,,,,,,,
30/10/2015,136,780,V,,,,,,,,,,,,
31/10/2015,58,767,V,,,,,,,,,,,,
01/11/2015,29,700,V,,,,,,,,,,,,
02/11/2015,21,957,V,,,,,,,,,,,,
03/11/2015,21,468,V,,,,,,,,,,,,
04/11/2015,15,876,V,,,,,,,,,,,,
05/11/2015,14,397,V,,,,,,,,,,,,
06/11/2015,15,882,V,,,,,,,,,,,,
07/11/2015,13,954,V,,,,,,,,,,,,
08/11/2015,13,805,V,,,,,,,,,,,,
09/11/2015,11,168,V,,,,,,,,,,,,
10/11/2015,10,763,V,,,,,,,,,,,,
11/11/2015,10,487,V,,,,,,,,,,,,
12/11/2015,11,250,V,,,,,,,,,,,,
13/11/2015,10,403,V,,,,,,,,,,,,
14/11/2015,9,869,V,,,,,,,,,,,,
15/11/2015,9,561,V,,,,,,,,,,,,
16/11/2015,9,169,V,,,,,,,,,,,,
17/11/2015,9,419,V,,,,,,,,,,,,
18/11/2015,9,279,V,,,,,,,,,,,,
19/11/2015,9,903,V,,,,,,,,,,,,
20/11/2015,9,198,V,,,,,,,,,,,,
21/11/2015,10,503,V,,,,,,,,,,,,
22/11/2015,52,369,V,,,,,,,,,,,,
23/11/2015,67,611,V,,,,,,,,,,,,
24/11/2015,48,367,V,,,,,,,,,,,,
25/11/2015,32,691,V,,,,,,,,,,,,
26/11/2015,25,380,V,,,,,,,,,,,,
27/11/2015,18,818,V,,,,,,,,,,,,
28/11/2015,14,889,V,,,,,,,,,,,,
29/11/2015,16,315,V,,,,,,,,,,,,
30/11/2015,11,977,V,,,,,,,,,,,,
01/12/2015,12,916,V,,,,,,,,,,,,
02/12/2015,15,3,V,,,,,,,,,,,,
03/12/2015,11,469,V,,,,,,,,,,,,
04/12/2015,10,813,V,,,,,,,,,,,,
05/12/2015,11,195,V,,,,,,,,,,,,
06/12/2015,14,34,V,,,,,,,,,,,,
07/12/2015,10,339,V,,,,,,,,,,,,
08/12/2015,10,247,V,,,,,,,,,,,,
09/12/2015,10,561,V,,,,,,,,,,,,
10/12/2015,10,703,V,,,,,,,,,,,,
11/12/2015,13,389,V,,,,,,,,,,,,
12/12/2015,9,774,V,,,,,,,,,,,,
13/12/2015,9,43,V,,,,,,,,,,,,
14/12/2015,9,874,V,,,,,,,,,,,,
15/12/2015,9,584,V,,,,,,,,,,,,
16/12/2015,9,40,V,,,,,,,,,,,,
17/12/2015,9,36,V,,,,,,,,,,,,
18/12/2015,9,276,V,,,,,,,,,,,,
19/12/2015,9,43,V,,,,,,,,,,,,
20/12/2015,8,741,V,,,,,,,,,,,,
21/12/2015,8,472,V,,,,,,,,,,,,
22/12/2015,8,845,V,,,,,,,,,,,,
23/12/2015,11,940,V,,,,,,,,,,,,
24/12/2015,10,250,V,,,,,,,,,,,,
25/12/2015,9,73,V,,,,,,,,,,,,
26/12/2015,8,651,V,,,,,,,,,,,,
27/12/2015,8,498,V,,,,,,,,,,,,
28/12/2015,8,354,V,,,,,,,,,,,,
29/12/2015,8,378,V,,,,,,,,,,,,
30/12/2015,8,552,V,,,,,,,,,,,,
31/12/2015,8,942,V,,,,,,,,,,,,
01/01/2017,11,337,V,,,,,,,,,,,,
02/01/2017,16,503,V,,,,,,,,,,,,
03/01/2017,59,348,V,,,,,,,,,,,,
04/01/2017,120,636,V,,,,,,,,,,,,
05/01/2017,92,120,V,,,,,,,,,,,,
06/01/2017,46,50,V,,,,,,,,,,,,
07/01/2017,32,371,V,,,,,,,,,,,,
08/01/2017,27,218,V,,,,,,,,,,,,
09/01/2017,23,136,V,,,,,,,,,,,,
10/01/2017,18,707,V,,,,,,,,,,,,
11/01/2017,26,365,V,,,,,,,,,,,,
12/01/2017,22,412,V,,,,,,,,,,,,
13/01/2017,26,55,V,,,,,,,,,,,,
14/01/2017,73,361,V,,,,,,,,,,,,
15/01/2017,45,177,V,,,,,,,,,,,,
16/01/2017,41,370,V,,,,,,,,,,,,
17/01/2017,33,506,V,,,,,,,,,,,,
18/01/2017,26,224,V,,,,,,,,,,,,
19/01/2017,30,464,V,,,,,,,,,,,,
20/01/2017,29,742,V,,,,,,,,,,,,
21/01/2017,28,382,V,,,,,,,,,,,,
22/01/2017,26,18,V,,,,,,,,,,,,
23/01/2017,17,962,V,,,,,,,,,,,,
24/01/2017,16,864,V,,,,,,,,,,,,
25/01/2017,16,614,V,,,,,,,,,,,,
26/01/2017,17,376,V,,,,,,,,,,,,
27/01/2017,23,705,V,,,,,,,,,,,,
28/01/2017,21,960,V,,,,,,,,,,,,
29/01/2017,21,938,V,,,,,,,,,,,,
30/01/2017,14,803,V,,,,,,,,,,,,
31/01/2017,17,65,V,,,,,,,,,,,,
01/02/2017,27,359,V,,,,,,,,,,,,
02/02/2017,41,804,V,,,,,,,,,,,,
03/02/2017,59,504,V,,,,,,,,,,,,
04/02/2017,124,50,V,,,,,,,,,,,,
05/02/2017,243,87,V,,,,,,,,,,,,
06/02/2017,574,548,V,,,,,,,,,,,,
07/02/2017,353,239,V,,,,,,,,,,,,
08/02/2017,233,65,V,,,,,,,,,,,,
09/02/2017,186,393,V,,,,,,,,,,,,
10/02/2017,128,37,V,,,,,,,,,,,,
11/02/2017,106,283,V,,,,,,,,,,,,
12/02/2017,100,57,V,,,,,,,,,,,,
13/02/2017,77,168,V,,,,,,,,,,,,
14/02/2017,71,94,V,,,,,,,,,,,,
15/02/2017,75,413,V,,,,,,,,,,,,
16/02/2017,65,566,V,,,,,,,,,,,,
17/02/2017,61,97,V,,,,,,,,,,,,
18/02/2017,90,58,V,,,,,,,,,,,,
19/02/2017,70,713,V,,,,,,,,,,,,
20/02/2017,64,422,V,,,,,,,,,,,,
21/02/2017,57,571,V,,,,,,,,,,,,
22/02/2017,53,532,V,,,,,,,,,,,,
23/02/2017,49,452,V,,,,,,,,,,,,
24/02/2017,60,971,V,,,,,,,,,,,,
25/02/2017,818,434,V,,,,,,,,,,,,
26/02/2017,367,978,V,,,,,,,,,,,,
27/02/2017,197,369,V,,,,,,,,,,,,
28/02/2017,151,248,V,,,,,,,,,,,,
01/03/2017,133,200,V,,,,,,,,,,,,
02/03/2017,117,735,V,,,,,,,,,,,,
03/03/2017,102,855,V,,,,,,,,,,,,
04/03/2017,91,234,V,,,,,,,,,,,,
05/03/2017,188,691,V,,,,,,,,,,,,
06/03/2017,301,260,V,,,,,,,,,,,,
07/03/2017,741,902,V,,,,,,,,,,,,
08/03/2017,396,450,V,,,,,,,,,,,,
09/03/2017,235,670,V,,,,,,,,,,,,
10/03/2017,186,834,V,,,,,,,,,,,,
11/03/2017,171,336,V,,,,,,,,,,,,
12/03/2017,156,987,V,,,,,,,,,,,,
13/03/2017,128,620,V,,,,,,,,,,,,
14/03/2017,92,665,V,,,,,,,,,,,,
15/03/2017,92,612,V,,,,,,,,,,,,
16/03/2017,78,230,V,,,,,,,,,,,,
17/03/2017,82,324,V,,,,,,,,,,,,
18/03/2017,83,677,V,,,,,,,,,,,,
19/03/2017,76,778,V,,,,,,,,,,,,
20/03/2017,68,704,V,,,,,,,,,,,,
21/03/2017,73,706,V,,,,,,,,,,,,
22/03/2017,64,58,V,,,,,,,,,,,,
23/03/2017,54,110,V,,,,,,,,,,,,
24/03/2017,52,27,V,,,,,,,,,,,,
25/03/2017,47,536,V,,,,,,,,,,,,
26/03/2017,45,48,V,,,,,,,,,,,,
27/03/2017,43,502,V,,,,,,,,,,,,
28/03/2017,40,74,V,,,,,,,,,,,,
29/03/2017,39,135,V,,,,,,,,,,,,
30/03/2017,35,938,V,,,,,,,,,,,,
31/03/2017,33,264,V,,,,,,,,,,,,
01/04/2017,31,673,V,,,,,,,,,,,,
02/04/2017,34,631,V,,,,,,,,,,,,
03/04/2017,37,529,V,,,,,,,,,,,,
04/04/2017,29,757,V,,,,,,,,,,,,
05/04/2017,22,827,V,,,,,,,,,,,,
06/04/2017,21,905,V,,,,,,,,,,,,
07/04/2017,24,752,V,,,,,,,,,,,,
08/04/2017,23,282,V,,,,,,,,,,,,
09/04/2017,25,242,V,,,,,,,,,,,,
10/04/2017,22,76,V,,,,,,,,,,,,
11/04/2017,18,790,V,,,,,,,,,,,,
12/04/2017,21,556,V,,,,,,,,,,,,
13/04/2017,20,778,V,,,,,,,,,,,,
14/04/2017,17,39,V,,,,,,,,,,,,
15/04/2017,19,220,V,,,,,,,,,,,,
16/04/2017,22,911,V,,,,,,,,,,,,
17/04/2017,23,980,V,,,,,,,,,,,,
18/04/2017,16,35,V,,,,,,,,,,,,
19/04/2017,28,568,V,,,,,,,,,,,,
20/04/2017,21,461,V,,,,,,,,,,,,
21/04/2017,13,45,V,,,,,,,,,,,,
22/04/2017,13,897,V,,,,,,,,,,,,
23/04/2017,15,584,V,,,,,,,,,,,,
24/04/2017,12,992,V,,,,,,,,,,,,
25/04/2017,14,37,V,,,,,,,,,,,,
26/04/2017,15,945,V,,,,,,,,,,,,
27/04/2017,15,547,V,,,,,,,,,,,,
28/04/2017,59,841,V,,,,,,,,,,,,
29/04/2017,57,43,V,,,,,,,,,,,,
30/04/2017,24,218,V,,,,,,,,,,,,
01/05/2017,27,38,V,,,,,,,,,,,,
02/05/2017,25,943,V,,,,,,,,,,,,
03/05/2017,20,960,V,,,,,,,,,,,,
04/05/2017,24,414,V,,,,,,,,,,,,
05/05/2017,26,545,V,,,,,,,,,,,,
06/05/2017,26,104,V,,,,,,,,,,,,
07/05/2017,52,55,V,,,,,,,,,,,,
08/05/2017,66,428,V,,,,,,,,,,,,
09/05/2017,51,711,V,,,,,,,,,,,,
10/05/2017,76,900,V,,,,,,,,,,,,
11/05/2017,46,587,V,,,,,,,,,,,,
12/05/2017,31,498,V,,,,,,,,,,,,
13/05/2017,38,141,V,,,,,,,,,,,,
14/05/2017,23,150,V,,,,,,,,,,,,
15/05/2017,26,434,V,,,,,,,,,,,,
16/05/2017,25,106,V,,,,,,,,,,,,
17/05/2017,20,398,V,,,,,,,,,,,,
18/05/2017,16,750,V,,,,,,,,,,,,
19/05/2017,15,650,V,,,,,,,,,,,,
20/05/2017,16,162,V,,,,,,,,,,,,
21/05/2017,16,562,V,,,,,,,,,,,,
22/05/2017,14,756,V,,,,,,,,,,,,
23/05/2017,11,207,V,,,,,,,,,,,,
24/05/2017,13,69,V,,,,,,,,,,,,
25/05/2017,10,538,V,,,,,,,,,,,,
26/05/2017,10,785,V,,,,,,,,,,,,
27/05/2017,9,633,V,,,,,,,,,,,,
28/05/2017,8,903,V,,,,,,,,,,,,
29/05/2017,8,441,V,,,,,,,,,,,,
30/05/2017,8,811,V,,,,,,,,,,,,
31/05/2017,9,868,V,,,,,,,,,,,,
01/06/2017,8,489,V,,,,,,,,,,,,
02/06/2017,7,996,V,,,,,,,,,,,,
03/06/2017,8,40,V,,,,,,,,,,,,
04/06/2017,7,702,V,,,,,,,,,,,,
05/06/2017,7,668,V,,,,,,,,,,,,
06/06/2017,7,969,V,,,,,,,,,,,,
07/06/2017,10,344,V,,,,,,,,,,,,
08/06/2017,8,287,V,,,,,,,,,,,,
09/06/2017,8,483,V,,,,,,,,,,,,
10/06/2017,7,742,V,,,,,,,,,,,,
11/06/2017,7,587,V,,,,,,,,,,,,
12/06/2017,7,615,V,,,,,,,,,,,,
13/06/2017,7,630,V,,,,,,,,,,,,
14/06/2017,7,548,V,,,,,,,,,,,,
15/06/2017,7,630,V,,,,,,,,,,,,
16/06/2017,7,481,V,,,,,,,,,,,,
17/06/2017,7,581,V,,,,,,,,,,,,
18/06/2017,8,337,V,,,,,,,,,,,,
19/06/2017,7,790,V,,,,,,,,,,,,
20/06/2017,7,625,V,,,,,,,,,,,,
21/06/2017,7,820,V,,,,,,,,,,,,
22/06/2017,7,460,V,,,,,,,,,,,,
23/06/2017,7,388,V,,,,,,,,,,,,
24/06/2017,7,318,V,,,,,,,,,,,,
25/06/2017,7,242,V,,,,,,,,,,,,
26/06/2017,7,250,V,,,,,,,,,,,,
27/06/2017,7,259,V,,,,,,,,,,,,
28/06/2017,7,489,V,,,,,,,,,,,,
29/06/2017,13,63,V,,,,,,,,,,,,
30/06/2017,10,649,V,,,,,,,,,,,,
01/07/2017,7,409,V,,,,,,,,,,,,
02/07/2017,7,424,V,,,,,,,,,,,,
03/07/2017,7,350,V,,,,,,,,,,,,
04/07/2017,7,394,V,,,,,,,,,,,,
05/07/2017,7,382,V,,,,,,,,,,,,
06/07/2017,7,394,V,,,,,,,,,,,,
07/07/2017,7,260,V,,,,,,,,,,,,
08/07/2017,7,39,V,,,,,,,,,,,,
09/07/2017,7,53,V,,,,,,,,,,,,
10/07/2017,7,176,V,,,,,,,,,,,,
11/07/2017,7,104,V,,,,,,,,,,,,
12/07/2017,7,49,V,,,,,,,,,,,,
13/07/2017,6,975,V,,,,,,,,,,,,
14/07/2017,7,85,V,,,,,,,,,,,,
15/07/2017,7,282,V,,,,,,,,,,,,
16/07/2017,7,568,V,,,,,,,,,,,,
17/07/2017,7,184,V,,,,,,,,,,,,
18/07/2017,7,123,V,,,,,,,,,,,,
19/07/2017,7,145,V,,,,,,,,,,,,
20/07/2017,7,43,V,,,,,,,,,,,,
21/07/2017,7,157,V,,,,,,,,,,,,
22/07/2017,7,114,V,,,,,,,,,,,,
23/07/2017,7,101,V,,,,,,,,,,,,
24/07/2017,6,938,V,,,,,,,,,,,,
25/07/2017,6,164,V,,,,,,,,,,,,
26/07/2017,6,26,V,,,,,,,,,,,,
27/07/2017,6,207,V,,,,,,,,,,,,
28/07/2017,6,223,V,,,,,,,,,,,,
29/07/2017,6,173,V,,,,,,,,,,,,
30/07/2017,6,143,V,,,,,,,,,,,,
31/07/2017,6,142,V,,,,,,,,,,,,
01/08/2017,6,162,V,,,,,,,,,,,,
02/08/2017,6,188,V,,,,,,,,,,,,
03/08/2017,6,124,V,,,,,,,,,,,,
04/08/2017,6,117,V,,,,,,,,,,,,
05/08/2017,6,167,V,,,,,,,,,,,,
06/08/2017,6,154,V,,,,,,,,,,,,
07/08/2017,6,167,V,,,,,,,,,,,,
08/08/2017,6,158,V,,,,,,,,,,,,
09/08/2017,6,198,V,,,,,,,,,,,,
10/08/2017,6,246,V,,,,,,,,,,,,
11/08/2017,7,620,V,,,,,,,,,,,,
12/08/2017,6,73,V,,,,,,,,,,,,
13/08/2017,6,38,V,,,,,,,,,,,,
14/08/2017,6,30,V,,,,,,,,,,,,
15/08/2017,6,15,V,,,,,,,,,,,,
16/08/2017,6,13,V,,,,,,,,,,,,
17/08/2017,5,999,V,,,,,,,,,,,,
18/08/2017,5,993,V,,,,,,,,,,,,
19/08/2017,6,5,V,,,,,,,,,,,,
20/08/2017,6,57,V,,,,,,,,,,,,
21/08/2017,6,43,V,,,,,,,,,,,,
22/08/2017,6,19,V,,,,,,,,,,,,
23/08/2017,6,2,V,,,,,,,,,,,,
24/08/2017,5,993,V,,,,,,,,,,,,
25/08/2017,6,5,V,,,,,,,,,,,,
26/08/2017,6,3,V,,,,,,,,,,,,
27/08/2017,6,20,V,,,,,,,,,,,,
28/08/2017,6,3,V,,,,,,,,,,,,
29/08/2017,6,6,V,,,,,,,,,,,,
30/08/2017,6,26,V,,,,,,,,,,,,
31/08/2017,6,9,V,,,,,,,,,,,,
01/09/2017,6,13,V,,,,,,,,,,,,
02/09/2017,6,18,V,,,,,,,,,,,,
03/09/2017,6,10,V,,,,,,,,,,,,
04/09/2017,5,984,V,,,,,,,,,,,,
05/09/2017,5,974,V,,,,,,,,,,,,
06/09/2017,5,951,V,,,,,,,,,,,,
07/09/2017,5,974,V,,,,,,,,,,,,
08/09/2017,6,4,V,,,,,,,,,,,,
09/09/2017,6,196,V,,,,,,,,,,,,
10/09/2017,129,451,V,,,,,,,,,,,,
11/09/2017,97,136,V,,,,,,,,,,,,
12/09/2017,15,666,V,,,,,,,,,,,,
13/09/2017,7,265,V,,,,,,,,,,,,
14/09/2017,5,983,V,,,,,,,,,,,,
15/09/2017,5,999,V,,,,,,,,,,,,
16/09/2017,7,196,V,,,,,,,,,,,,
17/09/2017,8,684,V,,,,,,,,,,,,
18/09/2017,8,177,V,,,,,,,,,,,,
19/09/2017,14,792,V,,,,,,,,,,,,
20/09/2017,12,742,V,,,,,,,,,,,,
21/09/2017,6,997,V,,,,,,,,,,,,
22/09/2017,6,19,V,,,,,,,,,,,,
23/09/2017,6,15,V,,,,,,,,,,,,
