Stazione,Calamazza,,,,,,,,,,,,,,
Codice,TOS03001246,,,,,,,,,,,,,,
Comune,Aulla,,,,,,,,,,,,,,
Provincia,MS,,,,,,,,,,,,,,
GB [m],E,1576004,N,4894334,,,,,,,,,,,
WGS84 [°],Lat,44.198,Lon,9.951,,,,,,,,,,,
Quota [m],53,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
01/01/2013,,@,,,,,,,,,,,,,
02/01/2013,,@,,,,,,,,,,,,,
03/01/2013,,@,,,,,,,,,,,,,
04/01/2013,,@,,,,,,,,,,,,,
05/01/2013,,@,,,,,,,,,,,,,
06/01/2013,,@,,,,,,,,,,,,,
07/01/2013,,@,,,,,,,,,,,,,
08/01/2013,,@,,,,,,,,,,,,,
09/01/2013,,@,,,,,,,,,,,,,
10/01/2013,,@,,,,,,,,,,,,,
11/01/2013,,@,,,,,,,,,,,,,
12/01/2013,,@,,,,,,,,,,,,,
13/01/2013,,@,,,,,,,,,,,,,
14/01/2013,,@,,,,,,,,,,,,,
15/01/2013,,@,,,,,,,,,,,,,
16/01/2013,,@,,,,,,,,,,,,,
17/01/2013,,@,,,,,,,,,,,,,
18/01/2013,,@,,,,,,,,,,,,,
19/01/2013,,@,,,,,,,,,,,,,
20/01/2013,,@,,,,,,,,,,,,,
21/01/2013,,@,,,,,,,,,,,,,
22/01/2013,,@,,,,,,,,,,,,,
23/01/2013,,@,,,,,,,,,,,,,
24/01/2013,,@,,,,,,,,,,,,,
25/01/2013,,@,,,,,,,,,,,,,
26/01/2013,,@,,,,,,,,,,,,,
27/01/2013,,@,,,,,,,,,,,,,
28/01/2013,,@,,,,,,,,,,,,,
29/01/2013,,@,,,,,,,,,,,,,
30/01/2013,,@,,,,,,,,,,,,,
31/01/2013,,@,,,,,,,,,,,,,
01/02/2013,,@,,,,,,,,,,,,,
02/02/2013,,@,,,,,,,,,,,,,
03/02/2013,,@,,,,,,,,,,,,,
04/02/2013,,@,,,,,,,,,,,,,
05/02/2013,,@,,,,,,,,,,,,,
06/02/2013,,@,,,,,,,,,,,,,
07/02/2013,,@,,,,,,,,,,,,,
08/02/2013,,@,,,,,,,,,,,,,
09/02/2013,,@,,,,,,,,,,,,,
10/02/2013,,@,,,,,,,,,,,,,
11/02/2013,,@,,,,,,,,,,,,,
12/02/2013,,@,,,,,,,,,,,,,
13/02/2013,,@,,,,,,,,,,,,,
14/02/2013,,@,,,,,,,,,,,,,
15/02/2013,,@,,,,,,,,,,,,,
16/02/2013,,@,,,,,,,,,,,,,
17/02/2013,,@,,,,,,,,,,,,,
18/02/2013,,@,,,,,,,,,,,,,
19/02/2013,,@,,,,,,,,,,,,,
20/02/2013,,@,,,,,,,,,,,,,
21/02/2013,,@,,,,,,,,,,,,,
22/02/2013,,@,,,,,,,,,,,,,
23/02/2013,,@,,,,,,,,,,,,,
24/02/2013,,@,,,,,,,,,,,,,
25/02/2013,,@,,,,,,,,,,,,,
26/02/2013,,@,,,,,,,,,,,,,
27/02/2013,,@,,,,,,,,,,,,,
28/02/2013,,@,,,,,,,,,,,,,
01/03/2013,,@,,,,,,,,,,,,,
02/03/2013,,@,,,,,,,,,,,,,
03/03/2013,,@,,,,,,,,,,,,,
04/03/2013,,@,,,,,,,,,,,,,
05/03/2013,,@,,,,,,,,,,,,,
06/03/2013,,@,,,,,,,,,,,,,
07/03/2013,,@,,,,,,,,,,,,,
08/03/2013,,@,,,,,,,,,,,,,
09/03/2013,,@,,,,,,,,,,,,,
10/03/2013,,@,,,,,,,,,,,,,
11/03/2013,,@,,,,,,,,,,,,,
12/03/2013,,@,,,,,,,,,,,,,
13/03/2013,,@,,,,,,,,,,,,,
14/03/2013,,@,,,,,,,,,,,,,
15/03/2013,,@,,,,,,,,,,,,,
16/03/2013,,@,,,,,,,,,,,,,
17/03/2013,,@,,,,,,,,,,,,,
18/03/2013,,@,,,,,,,,,,,,,
19/03/2013,,@,,,,,,,,,,,,,
20/03/2013,,@,,,,,,,,,,,,,
21/03/2013,,@,,,,,,,,,,,,,
22/03/2013,,@,,,,,,,,,,,,,
23/03/2013,,@,,,,,,,,,,,,,
24/03/2013,,@,,,,,,,,,,,,,
25/03/2013,,@,,,,,,,,,,,,,
26/03/2013,,@,,,,,,,,,,,,,
27/03/2013,,@,,,,,,,,,,,,,
28/03/2013,,@,,,,,,,,,,,,,
29/03/2013,,@,,,,,,,,,,,,,
30/03/2013,,@,,,,,,,,,,,,,
31/03/2013,,@,,,,,,,,,,,,,
01/04/2013,,@,,,,,,,,,,,,,
02/04/2013,,@,,,,,,,,,,,,,
03/04/2013,,@,,,,,,,,,,,,,
04/04/2013,,@,,,,,,,,,,,,,
05/04/2013,,@,,,,,,,,,,,,,
06/04/2013,,@,,,,,,,,,,,,,
07/04/2013,,@,,,,,,,,,,,,,
08/04/2013,,@,,,,,,,,,,,,,
09/04/2013,,@,,,,,,,,,,,,,
10/04/2013,,@,,,,,,,,,,,,,
11/04/2013,,@,,,,,,,,,,,,,
12/04/2013,,@,,,,,,,,,,,,,
13/04/2013,,@,,,,,,,,,,,,,
14/04/2013,,@,,,,,,,,,,,,,
15/04/2013,,@,,,,,,,,,,,,,
16/04/2013,,@,,,,,,,,,,,,,
17/04/2013,,@,,,,,,,,,,,,,
18/04/2013,,@,,,,,,,,,,,,,
19/04/2013,,@,,,,,,,,,,,,,
20/04/2013,,@,,,,,,,,,,,,,
21/04/2013,,@,,,,,,,,,,,,,
22/04/2013,,@,,,,,,,,,,,,,
23/04/2013,,@,,,,,,,,,,,,,
24/04/2013,,@,,,,,,,,,,,,,
25/04/2013,,@,,,,,,,,,,,,,
26/04/2013,,@,,,,,,,,,,,,,
27/04/2013,,@,,,,,,,,,,,,,
28/04/2013,,@,,,,,,,,,,,,,
29/04/2013,,@,,,,,,,,,,,,,
30/04/2013,,@,,,,,,,,,,,,,
01/05/2013,,@,,,,,,,,,,,,,
02/05/2013,,@,,,,,,,,,,,,,
03/05/2013,,@,,,,,,,,,,,,,
04/05/2013,,@,,,,,,,,,,,,,
05/05/2013,,@,,,,,,,,,,,,,
06/05/2013,,@,,,,,,,,,,,,,
07/05/2013,,@,,,,,,,,,,,,,
08/05/2013,,@,,,,,,,,,,,,,
09/05/2013,,@,,,,,,,,,,,,,
10/05/2013,,@,,,,,,,,,,,,,
11/05/2013,,@,,,,,,,,,,,,,
12/05/2013,,@,,,,,,,,,,,,,
13/05/2013,,@,,,,,,,,,,,,,
14/05/2013,,@,,,,,,,,,,,,,
15/05/2013,,@,,,,,,,,,,,,,
16/05/2013,,@,,,,,,,,,,,,,
17/05/2013,,@,,,,,,,,,,,,,
18/05/2013,,@,,,,,,,,,,,,,
19/05/2013,,@,,,,,,,,,,,,,
20/05/2013,,@,,,,,,,,,,,,,
21/05/2013,,@,,,,,,,,,,,,,
22/05/2013,,@,,,,,,,,,,,,,
23/05/2013,,@,,,,,,,,,,,,,
24/05/2013,,@,,,,,,,,,,,,,
25/05/2013,,@,,,,,,,,,,,,,
26/05/2013,,@,,,,,,,,,,,,,
27/05/2013,,@,,,,,,,,,,,,,
28/05/2013,,@,,,,,,,,,,,,,
29/05/2013,,@,,,,,,,,,,,,,
30/05/2013,,@,,,,,,,,,,,,,
31/05/2013,,@,,,,,,,,,,,,,
01/06/2013,,@,,,,,,,,,,,,,
02/06/2013,,@,,,,,,,,,,,,,
03/06/2013,,@,,,,,,,,,,,,,
04/06/2013,,@,,,,,,,,,,,,,
05/06/2013,,@,,,,,,,,,,,,,
06/06/2013,,@,,,,,,,,,,,,,
07/06/2013,,@,,,,,,,,,,,,,
08/06/2013,,@,,,,,,,,,,,,,
09/06/2013,,@,,,,,,,,,,,,,
10/06/2013,,@,,,,,,,,,,,,,
11/06/2013,,@,,,,,,,,,,,,,
12/06/2013,,@,,,,,,,,,,,,,
13/06/2013,,@,,,,,,,,,,,,,
14/06/2013,,@,,,,,,,,,,,,,
15/06/2013,,@,,,,,,,,,,,,,
16/06/2013,,@,,,,,,,,,,,,,
17/06/2013,,@,,,,,,,,,,,,,
18/06/2013,,@,,,,,,,,,,,,,
19/06/2013,,@,,,,,,,,,,,,,
20/06/2013,,@,,,,,,,,,,,,,
21/06/2013,,@,,,,,,,,,,,,,
22/06/2013,,@,,,,,,,,,,,,,
23/06/2013,,@,,,,,,,,,,,,,
24/06/2013,,@,,,,,,,,,,,,,
25/06/2013,,@,,,,,,,,,,,,,
26/06/2013,,@,,,,,,,,,,,,,
27/06/2013,,@,,,,,,,,,,,,,
28/06/2013,,@,,,,,,,,,,,,,
29/06/2013,,@,,,,,,,,,,,,,
30/06/2013,,@,,,,,,,,,,,,,
01/07/2013,,@,,,,,,,,,,,,,
02/07/2013,,@,,,,,,,,,,,,,
03/07/2013,,@,,,,,,,,,,,,,
04/07/2013,,@,,,,,,,,,,,,,
05/07/2013,,@,,,,,,,,,,,,,
06/07/2013,,@,,,,,,,,,,,,,
07/07/2013,,@,,,,,,,,,,,,,
08/07/2013,,@,,,,,,,,,,,,,
09/07/2013,,@,,,,,,,,,,,,,
10/07/2013,,@,,,,,,,,,,,,,
11/07/2013,,@,,,,,,,,,,,,,
12/07/2013,,@,,,,,,,,,,,,,
13/07/2013,,@,,,,,,,,,,,,,
14/07/2013,,@,,,,,,,,,,,,,
15/07/2013,,@,,,,,,,,,,,,,
16/07/2013,,@,,,,,,,,,,,,,
17/07/2013,,@,,,,,,,,,,,,,
18/07/2013,,@,,,,,,,,,,,,,
19/07/2013,,@,,,,,,,,,,,,,
20/07/2013,,@,,,,,,,,,,,,,
21/07/2013,,@,,,,,,,,,,,,,
22/07/2013,,@,,,,,,,,,,,,,
23/07/2013,,@,,,,,,,,,,,,,
24/07/2013,,@,,,,,,,,,,,,,
25/07/2013,,@,,,,,,,,,,,,,
26/07/2013,,@,,,,,,,,,,,,,
27/07/2013,,@,,,,,,,,,,,,,
28/07/2013,,@,,,,,,,,,,,,,
29/07/2013,,@,,,,,,,,,,,,,
30/07/2013,,@,,,,,,,,,,,,,
31/07/2013,,@,,,,,,,,,,,,,
01/08/2013,,@,,,,,,,,,,,,,
02/08/2013,,@,,,,,,,,,,,,,
03/08/2013,,@,,,,,,,,,,,,,
04/08/2013,,@,,,,,,,,,,,,,
05/08/2013,,@,,,,,,,,,,,,,
06/08/2013,,@,,,,,,,,,,,,,
07/08/2013,,@,,,,,,,,,,,,,
08/08/2013,,@,,,,,,,,,,,,,
09/08/2013,,@,,,,,,,,,,,,,
10/08/2013,,@,,,,,,,,,,,,,
11/08/2013,,@,,,,,,,,,,,,,
12/08/2013,,@,,,,,,,,,,,,,
13/08/2013,,@,,,,,,,,,,,,,
14/08/2013,,@,,,,,,,,,,,,,
15/08/2013,,@,,,,,,,,,,,,,
16/08/2013,,@,,,,,,,,,,,,,
17/08/2013,,@,,,,,,,,,,,,,
18/08/2013,,@,,,,,,,,,,,,,
19/08/2013,,@,,,,,,,,,,,,,
20/08/2013,,@,,,,,,,,,,,,,
21/08/2013,,@,,,,,,,,,,,,,
22/08/2013,,@,,,,,,,,,,,,,
23/08/2013,,@,,,,,,,,,,,,,
24/08/2013,,@,,,,,,,,,,,,,
25/08/2013,,@,,,,,,,,,,,,,
26/08/2013,,@,,,,,,,,,,,,,
27/08/2013,,@,,,,,,,,,,,,,
28/08/2013,,@,,,,,,,,,,,,,
29/08/2013,,@,,,,,,,,,,,,,
30/08/2013,,@,,,,,,,,,,,,,
31/08/2013,,@,,,,,,,,,,,,,
01/09/2013,,@,,,,,,,,,,,,,
02/09/2013,,@,,,,,,,,,,,,,
03/09/2013,,@,,,,,,,,,,,,,
04/09/2013,,@,,,,,,,,,,,,,
05/09/2013,,@,,,,,,,,,,,,,
06/09/2013,,@,,,,,,,,,,,,,
07/09/2013,,@,,,,,,,,,,,,,
08/09/2013,,@,,,,,,,,,,,,,
09/09/2013,,@,,,,,,,,,,,,,
10/09/2013,,@,,,,,,,,,,,,,
11/09/2013,,@,,,,,,,,,,,,,
12/09/2013,,@,,,,,,,,,,,,,
13/09/2013,,@,,,,,,,,,,,,,
14/09/2013,,@,,,,,,,,,,,,,
15/09/2013,,@,,,,,,,,,,,,,
16/09/2013,,@,,,,,,,,,,,,,
17/09/2013,,@,,,,,,,,,,,,,
18/09/2013,,@,,,,,,,,,,,,,
19/09/2013,,@,,,,,,,,,,,,,
20/09/2013,,@,,,,,,,,,,,,,
21/09/2013,,@,,,,,,,,,,,,,
22/09/2013,,@,,,,,,,,,,,,,
23/09/2013,,@,,,,,,,,,,,,,
24/09/2013,,@,,,,,,,,,,,,,
25/09/2013,,@,,,,,,,,,,,,,
26/09/2013,,@,,,,,,,,,,,,,
27/09/2013,,@,,,,,,,,,,,,,
28/09/2013,,@,,,,,,,,,,,,,
29/09/2013,,@,,,,,,,,,,,,,
30/09/2013,,@,,,,,,,,,,,,,
01/10/2013,,@,,,,,,,,,,,,,
02/10/2013,,@,,,,,,,,,,,,,
03/10/2013,,@,,,,,,,,,,,,,
04/10/2013,,@,,,,,,,,,,,,,
05/10/2013,,@,,,,,,,,,,,,,
06/10/2013,,@,,,,,,,,,,,,,
07/10/2013,,@,,,,,,,,,,,,,
08/10/2013,,@,,,,,,,,,,,,,
09/10/2013,,@,,,,,,,,,,,,,
10/10/2013,,@,,,,,,,,,,,,,
11/10/2013,,@,,,,,,,,,,,,,
12/10/2013,,@,,,,,,,,,,,,,
13/10/2013,,@,,,,,,,,,,,,,
14/10/2013,,@,,,,,,,,,,,,,
15/10/2013,,@,,,,,,,,,,,,,
16/10/2013,,@,,,,,,,,,,,,,
17/10/2013,,@,,,,,,,,,,,,,
18/10/2013,,@,,,,,,,,,,,,,
19/10/2013,,@,,,,,,,,,,,,,
20/10/2013,,@,,,,,,,,,,,,,
21/10/2013,,@,,,,,,,,,,,,,
22/10/2013,,@,,,,,,,,,,,,,
23/10/2013,,@,,,,,,,,,,,,,
24/10/2013,,@,,,,,,,,,,,,,
25/10/2013,,@,,,,,,,,,,,,,
26/10/2013,,@,,,,,,,,,,,,,
27/10/2013,,@,,,,,,,,,,,,,
28/10/2013,,@,,,,,,,,,,,,,
29/10/2013,,@,,,,,,,,,,,,,
30/10/2013,,@,,,,,,,,,,,,,
31/10/2013,32,809,P,,,,,,,,,,,,
01/11/2013,27,384,P,,,,,,,,,,,,
02/11/2013,25,730,P,,,,,,,,,,,,
03/11/2013,108,272,P,,,,,,,,,,,,
04/11/2013,110,886,P,,,,,,,,,,,,
05/11/2013,151,710,P,,,,,,,,,,,,
06/11/2013,75,510,P,,,,,,,,,,,,
07/11/2013,49,264,P,,,,,,,,,,,,
08/11/2013,38,861,P,,,,,,,,,,,,
09/11/2013,73,398,P,,,,,,,,,,,,
10/11/2013,51,716,P,,,,,,,,,,,,
11/11/2013,42,819,P,,,,,,,,,,,,
12/11/2013,35,105,P,,,,,,,,,,,,
13/11/2013,31,646,P,,,,,,,,,,,,
14/11/2013,29,269,P,,,,,,,,,,,,
15/11/2013,29,589,P,,,,,,,,,,,,
16/11/2013,26,666,P,,,,,,,,,,,,
17/11/2013,24,832,P,,,,,,,,,,,,
18/11/2013,24,530,P,,,,,,,,,,,,
19/11/2013,23,934,P,,,,,,,,,,,,
20/11/2013,31,540,P,,,,,,,,,,,,
21/11/2013,79,342,P,,,,,,,,,,,,
22/11/2013,88,629,P,,,,,,,,,,,,
23/11/2013,57,90,P,,,,,,,,,,,,
24/11/2013,49,455,P,,,,,,,,,,,,
25/11/2013,41,644,P,,,,,,,,,,,,
26/11/2013,35,945,P,,,,,,,,,,,,
27/11/2013,32,360,P,,,,,,,,,,,,
28/11/2013,29,553,P,,,,,,,,,,,,
29/11/2013,29,248,P,,,,,,,,,,,,
30/11/2013,27,949,P,,,,,,,,,,,,
01/12/2013,24,975,P,,,,,,,,,,,,
02/12/2013,23,951,P,,,,,,,,,,,,
03/12/2013,23,249,P,,,,,,,,,,,,
04/12/2013,23,383,P,,,,,,,,,,,,
05/12/2013,22,336,P,,,,,,,,,,,,
06/12/2013,21,288,P,,,,,,,,,,,,
07/12/2013,20,890,P,,,,,,,,,,,,
08/12/2013,20,360,P,,,,,,,,,,,,
09/12/2013,19,128,P,,,,,,,,,,,,
10/12/2013,16,961,P,,,,,,,,,,,,
11/12/2013,16,619,P,,,,,,,,,,,,
12/12/2013,15,484,P,,,,,,,,,,,,
13/12/2013,16,283,P,,,,,,,,,,,,
14/12/2013,15,799,P,,,,,,,,,,,,
15/12/2013,14,975,P,,,,,,,,,,,,
16/12/2013,14,766,P,,,,,,,,,,,,
17/12/2013,14,843,P,,,,,,,,,,,,
18/12/2013,15,176,P,,,,,,,,,,,,
19/12/2013,14,413,P,,,,,,,,,,,,
20/12/2013,15,635,P,,,,,,,,,,,,
21/12/2013,25,290,P,,,,,,,,,,,,
22/12/2013,64,245,P,,,,,,,,,,,,
23/12/2013,55,933,P,,,,,,,,,,,,
24/12/2013,53,105,P,,,,,,,,,,,,
25/12/2013,227,616,P,,,,,,,,,,,,
26/12/2013,647,26,P,,,,,,,,,,,,
27/12/2013,220,673,P,,,,,,,,,,,,
28/12/2013,123,593,P,,,,,,,,,,,,
29/12/2013,161,462,P,,,,,,,,,,,,
30/12/2013,104,784,P,,,,,,,,,,,,
31/12/2013,79,892,P,,,,,,,,,,,,
01/01/2014,64,584,,,,,,,,,,,,,
02/01/2014,76,46,P,,,,,,,,,,,,
03/01/2014,112,209,P,,,,,,,,,,,,
04/01/2014,392,300,P,,,,,,,,,,,,
05/01/2014,503,107,P,,,,,,,,,,,,
06/01/2014,202,684,P,,,,,,,,,,,,
07/01/2014,127,406,P,,,,,,,,,,,,
08/01/2014,96,536,P,,,,,,,,,,,,
09/01/2014,80,279,P,,,,,,,,,,,,
10/01/2014,68,71,P,,,,,,,,,,,,
11/01/2014,59,292,P,,,,,,,,,,,,
12/01/2014,52,349,P,,,,,,,,,,,,
13/01/2014,51,789,P,,,,,,,,,,,,
14/01/2014,269,141,P,,,,,,,,,,,,
15/01/2014,132,470,P,,,,,,,,,,,,
16/01/2014,94,623,P,,,,,,,,,,,,
17/01/2014,500,656,P,,,,,,,,,,,,
18/01/2014,,@,,,,,,,,,,,,,
19/01/2014,531,414,,,,,,,,,,,,,
20/01/2014,346,842,P,,,,,,,,,,,,
21/01/2014,168,886,P,,,,,,,,,,,,
22/01/2014,123,443,P,,,,,,,,,,,,
23/01/2014,101,48,P,,,,,,,,,,,,
24/01/2014,84,445,P,,,,,,,,,,,,
25/01/2014,72,121,P,,,,,,,,,,,,
26/01/2014,66,471,P,,,,,,,,,,,,
27/01/2014,58,769,P,,,,,,,,,,,,
28/01/2014,54,493,P,,,,,,,,,,,,
29/01/2014,46,203,P,,,,,,,,,,,,
30/01/2014,,@,,,,,,,,,,,,,
31/01/2014,268,947,P,,,,,,,,,,,,
01/02/2014,124,77,P,,,,,,,,,,,,
02/02/2014,101,510,P,,,,,,,,,,,,
03/02/2014,69,102,P,,,,,,,,,,,,
04/02/2014,64,235,P,,,,,,,,,,,,
05/02/2014,78,677,P,,,,,,,,,,,,
06/02/2014,155,450,P,,,,,,,,,,,,
07/02/2014,146,940,P,,,,,,,,,,,,
08/02/2014,173,93,P,,,,,,,,,,,,
09/02/2014,371,727,P,,,,,,,,,,,,
10/02/2014,232,927,P,,,,,,,,,,,,
11/02/2014,160,823,P,,,,,,,,,,,,
12/02/2014,73,659,P,,,,,,,,,,,,
13/02/2014,63,114,P,,,,,,,,,,,,
14/02/2014,96,895,P,,,,,,,,,,,,
15/02/2014,88,735,P,,,,,,,,,,,,
16/02/2014,85,607,P,,,,,,,,,,,,
17/02/2014,94,912,P,,,,,,,,,,,,
18/02/2014,85,404,P,,,,,,,,,,,,
19/02/2014,98,38,P,,,,,,,,,,,,
20/02/2014,95,880,P,,,,,,,,,,,,
21/02/2014,84,594,P,,,,,,,,,,,,
22/02/2014,162,515,P,,,,,,,,,,,,
23/02/2014,98,448,P,,,,,,,,,,,,
24/02/2014,81,212,P,,,,,,,,,,,,
25/02/2014,66,550,P,,,,,,,,,,,,
26/02/2014,74,959,P,,,,,,,,,,,,
27/02/2014,80,993,P,,,,,,,,,,,,
28/02/2014,66,866,P,,,,,,,,,,,,
01/03/2014,98,275,P,,,,,,,,,,,,
02/03/2014,80,408,P,,,,,,,,,,,,
03/03/2014,67,63,P,,,,,,,,,,,,
04/03/2014,66,684,P,,,,,,,,,,,,
05/03/2014,66,459,P,,,,,,,,,,,,
06/03/2014,55,517,P,,,,,,,,,,,,
07/03/2014,49,957,P,,,,,,,,,,,,
08/03/2014,45,872,P,,,,,,,,,,,,
09/03/2014,40,242,P,,,,,,,,,,,,
10/03/2014,36,756,P,,,,,,,,,,,,
11/03/2014,33,654,P,,,,,,,,,,,,
12/03/2014,31,480,P,,,,,,,,,,,,
13/03/2014,28,814,P,,,,,,,,,,,,
14/03/2014,29,67,P,,,,,,,,,,,,
15/03/2014,27,697,P,,,,,,,,,,,,
16/03/2014,26,667,P,,,,,,,,,,,,
17/03/2014,25,637,P,,,,,,,,,,,,
18/03/2014,25,296,P,,,,,,,,,,,,
19/03/2014,24,229,P,,,,,,,,,,,,
20/03/2014,23,534,P,,,,,,,,,,,,
21/03/2014,22,382,P,,,,,,,,,,,,
22/03/2014,22,768,P,,,,,,,,,,,,
23/03/2014,167,777,P,,,,,,,,,,,,
24/03/2014,94,105,P,,,,,,,,,,,,
25/03/2014,64,929,P,,,,,,,,,,,,
26/03/2014,48,372,P,,,,,,,,,,,,
27/03/2014,41,30,P,,,,,,,,,,,,
28/03/2014,36,696,P,,,,,,,,,,,,
29/03/2014,34,93,P,,,,,,,,,,,,
30/03/2014,32,465,P,,,,,,,,,,,,
31/03/2014,30,51,P,,,,,,,,,,,,
01/04/2014,29,225,P,,,,,,,,,,,,
02/04/2014,26,555,P,,,,,,,,,,,,
03/04/2014,25,463,P,,,,,,,,,,,,
04/04/2014,29,453,P,,,,,,,,,,,,
05/04/2014,32,699,P,,,,,,,,,,,,
06/04/2014,28,562,P,,,,,,,,,,,,
07/04/2014,26,706,P,,,,,,,,,,,,
08/04/2014,23,502,P,,,,,,,,,,,,
09/04/2014,22,20,P,,,,,,,,,,,,
10/04/2014,20,296,P,,,,,,,,,,,,
11/04/2014,16,765,P,,,,,,,,,,,,
12/04/2014,15,909,P,,,,,,,,,,,,
13/04/2014,15,816,P,,,,,,,,,,,,
14/04/2014,15,512,P,,,,,,,,,,,,
15/04/2014,15,162,P,,,,,,,,,,,,
16/04/2014,14,522,P,,,,,,,,,,,,
17/04/2014,14,130,P,,,,,,,,,,,,
18/04/2014,13,764,P,,,,,,,,,,,,
19/04/2014,14,594,P,,,,,,,,,,,,
20/04/2014,14,267,P,,,,,,,,,,,,
21/04/2014,14,244,P,,,,,,,,,,,,
22/04/2014,13,975,P,,,,,,,,,,,,
23/04/2014,13,349,P,,,,,,,,,,,,
24/04/2014,13,653,P,,,,,,,,,,,,
25/04/2014,13,235,P,,,,,,,,,,,,
26/04/2014,13,10,P,,,,,,,,,,,,
27/04/2014,13,395,P,,,,,,,,,,,,
28/04/2014,14,250,P,,,,,,,,,,,,
29/04/2014,14,709,P,,,,,,,,,,,,
30/04/2014,19,727,P,,,,,,,,,,,,
01/05/2014,27,584,P,,,,,,,,,,,,
02/05/2014,31,813,P,,,,,,,,,,,,
03/05/2014,38,121,P,,,,,,,,,,,,
04/05/2014,29,619,P,,,,,,,,,,,,
05/05/2014,23,420,P,,,,,,,,,,,,
06/05/2014,19,665,P,,,,,,,,,,,,
07/05/2014,17,344,P,,,,,,,,,,,,
08/05/2014,17,87,P,,,,,,,,,,,,
09/05/2014,15,779,P,,,,,,,,,,,,
10/05/2014,14,900,P,,,,,,,,,,,,
11/05/2014,14,608,P,,,,,,,,,,,,
12/05/2014,14,68,P,,,,,,,,,,,,
13/05/2014,14,178,P,,,,,,,,,,,,
14/05/2014,14,128,P,,,,,,,,,,,,
15/05/2014,12,971,P,,,,,,,,,,,,
16/05/2014,12,482,P,,,,,,,,,,,,
17/05/2014,12,260,P,,,,,,,,,,,,
18/05/2014,12,137,P,,,,,,,,,,,,
19/05/2014,12,28,P,,,,,,,,,,,,
20/05/2014,11,410,P,,,,,,,,,,,,
21/05/2014,10,956,P,,,,,,,,,,,,
22/05/2014,11,51,P,,,,,,,,,,,,
23/05/2014,11,634,P,,,,,,,,,,,,
24/05/2014,10,881,P,,,,,,,,,,,,
25/05/2014,10,475,P,,,,,,,,,,,,
26/05/2014,10,343,P,,,,,,,,,,,,
27/05/2014,12,234,P,,,,,,,,,,,,
28/05/2014,14,180,P,,,,,,,,,,,,
29/05/2014,12,726,P,,,,,,,,,,,,
30/05/2014,11,561,P,,,,,,,,,,,,
31/05/2014,10,776,P,,,,,,,,,,,,
01/06/2014,10,424,P,,,,,,,,,,,,
02/06/2014,9,959,P,,,,,,,,,,,,
03/06/2014,9,891,P,,,,,,,,,,,,
04/06/2014,9,648,P,,,,,,,,,,,,
05/06/2014,9,117,P,,,,,,,,,,,,
06/06/2014,8,968,P,,,,,,,,,,,,
07/06/2014,8,722,P,,,,,,,,,,,,
08/06/2014,8,443,P,,,,,,,,,,,,
09/06/2014,8,10,P,,,,,,,,,,,,
10/06/2014,7,812,P,,,,,,,,,,,,
11/06/2014,7,478,P,,,,,,,,,,,,
12/06/2014,7,368,P,,,,,,,,,,,,
13/06/2014,7,424,P,,,,,,,,,,,,
14/06/2014,8,708,P,,,,,,,,,,,,
15/06/2014,16,32,P,,,,,,,,,,,,
16/06/2014,11,811,P,,,,,,,,,,,,
17/06/2014,9,851,P,,,,,,,,,,,,
18/06/2014,8,919,P,,,,,,,,,,,,
19/06/2014,8,316,P,,,,,,,,,,,,
20/06/2014,7,923,P,,,,,,,,,,,,
21/06/2014,7,573,P,,,,,,,,,,,,
22/06/2014,7,551,P,,,,,,,,,,,,
23/06/2014,7,534,P,,,,,,,,,,,,
24/06/2014,7,133,P,,,,,,,,,,,,
25/06/2014,13,39,P,,,,,,,,,,,,
26/06/2014,10,483,P,,,,,,,,,,,,
27/06/2014,9,247,P,,,,,,,,,,,,
28/06/2014,8,4,P,,,,,,,,,,,,
29/06/2014,9,21,P,,,,,,,,,,,,
30/06/2014,18,159,P,,,,,,,,,,,,
01/07/2014,10,486,P,,,,,,,,,,,,
02/07/2014,9,235,P,,,,,,,,,,,,
03/07/2014,8,433,P,,,,,,,,,,,,
04/07/2014,7,526,P,,,,,,,,,,,,
05/07/2014,7,594,P,,,,,,,,,,,,
06/07/2014,7,503,P,,,,,,,,,,,,
07/07/2014,7,689,P,,,,,,,,,,,,
08/07/2014,46,673,P,,,,,,,,,,,,
09/07/2014,27,328,P,,,,,,,,,,,,
10/07/2014,17,599,P,,,,,,,,,,,,
11/07/2014,14,476,P,,,,,,,,,,,,
12/07/2014,13,0,P,,,,,,,,,,,,
13/07/2014,11,490,P,,,,,,,,,,,,
14/07/2014,11,313,P,,,,,,,,,,,,
